,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_gpt,Treatment
23228,BT,Python,2023-Q1,BT-Python,0,,2023,13,1,755030,0.0,1,1
23229,BT,Python,2023-Q2,BT-Python,0,,2023,14,1,755030,0.0,1,1
23230,BT,Python,2023-Q3,BT-Python,0,,2023,15,1,755030,0.0,1,1
23231,BT,Python,2023-Q4,BT-Python,187,programming,2023,16,1,755030,24.767227792273154,1,1
23232,BT,Java,2020-Q1,BT-Java,0,,2020,1,1,755030,0.0,0,0
23233,BT,Java,2020-Q2,BT-Java,0,,2020,2,1,755030,0.0,0,0
23234,BT,Java,2020-Q3,BT-Java,0,,2020,3,1,755030,0.0,0,0
23235,BT,Java,2020-Q4,BT-Java,0,,2020,4,1,755030,0.0,0,0
23236,BT,Java,2021-Q1,BT-Java,0,,2021,5,1,755030,0.0,0,0
23237,BT,Java,2021-Q2,BT-Java,0,,2021,6,1,755030,0.0,0,0
23238,BT,Java,2021-Q3,BT-Java,0,,2021,7,1,755030,0.0,0,0
23239,BT,Java,2021-Q4,BT-Java,0,,2021,8,1,755030,0.0,0,0
23240,BT,Java,2022-Q1,BT-Java,0,,2022,9,1,755030,0.0,0,0
23241,BT,Java,2022-Q2,BT-Java,0,,2022,10,1,755030,0.0,0,0
23242,BT,Java,2022-Q3,BT-Java,0,,2022,11,1,755030,0.0,0,0
23243,BT,Java,2022-Q4,BT-Java,0,,2022,12,1,755030,0.0,1,1
23244,BT,Java,2023-Q1,BT-Java,0,,2023,13,1,755030,0.0,1,1
23245,BT,Java,2023-Q2,BT-Java,0,,2023,14,1,755030,0.0,1,1
23246,BT,Java,2023-Q3,BT-Java,0,,2023,15,1,755030,0.0,1,1
23247,BT,Java,2023-Q4,BT-Java,0,,2023,16,1,755030,0.0,1,1
23248,BT,Ruby,2020-Q1,BT-Ruby,0,,2020,1,1,755030,0.0,0,0
23249,BT,Ruby,2020-Q2,BT-Ruby,0,,2020,2,1,755030,0.0,0,0
23250,BT,Ruby,2020-Q3,BT-Ruby,0,,2020,3,1,755030,0.0,0,0
23251,BT,Ruby,2020-Q4,BT-Ruby,0,,2020,4,1,755030,0.0,0,0
23252,BT,Ruby,2021-Q1,BT-Ruby,0,,2021,5,1,755030,0.0,0,0
23253,BT,Ruby,2021-Q2,BT-Ruby,0,,2021,6,1,755030,0.0,0,0
23254,BT,Ruby,2021-Q3,BT-Ruby,0,,2021,7,1,755030,0.0,0,0
23255,BT,Ruby,2021-Q4,BT-Ruby,0,,2021,8,1,755030,0.0,0,0
23256,BT,Ruby,2022-Q1,BT-Ruby,0,,2022,9,1,755030,0.0,0,0
23257,BT,Ruby,2022-Q2,BT-Ruby,0,,2022,10,1,755030,0.0,0,0
23258,BT,Ruby,2022-Q3,BT-Ruby,0,,2022,11,1,755030,0.0,0,0
23259,BT,Ruby,2022-Q4,BT-Ruby,0,,2022,12,1,755030,0.0,1,1
23260,BT,Ruby,2023-Q1,BT-Ruby,0,,2023,13,1,755030,0.0,1,1
23261,BT,Ruby,2023-Q2,BT-Ruby,0,,2023,14,1,755030,0.0,1,1
23262,BT,Ruby,2023-Q3,BT-Ruby,0,,2023,15,1,755030,0.0,1,1
23263,BT,Ruby,2023-Q4,BT-Ruby,0,,2023,16,1,755030,0.0,1,1
23264,BT,PHP,2020-Q1,BT-PHP,0,,2020,1,1,755030,0.0,0,0
23265,BT,PHP,2020-Q2,BT-PHP,0,,2020,2,1,755030,0.0,0,0
23266,BT,PHP,2020-Q3,BT-PHP,0,,2020,3,1,755030,0.0,0,0
23267,BT,PHP,2020-Q4,BT-PHP,0,,2020,4,1,755030,0.0,0,0
23268,BT,PHP,2021-Q1,BT-PHP,0,,2021,5,1,755030,0.0,0,0
23269,BT,PHP,2021-Q2,BT-PHP,0,,2021,6,1,755030,0.0,0,0
23270,BT,PHP,2021-Q3,BT-PHP,0,,2021,7,1,755030,0.0,0,0
23271,BT,PHP,2021-Q4,BT-PHP,0,,2021,8,1,755030,0.0,0,0
23272,BT,PHP,2022-Q1,BT-PHP,0,,2022,9,1,755030,0.0,0,0
23273,BT,PHP,2022-Q2,BT-PHP,0,,2022,10,1,755030,0.0,0,0
23274,BT,PHP,2022-Q3,BT-PHP,0,,2022,11,1,755030,0.0,0,0
23275,BT,PHP,2022-Q4,BT-PHP,0,,2022,12,1,755030,0.0,1,1
23276,BT,PHP,2023-Q1,BT-PHP,0,,2023,13,1,755030,0.0,1,1
23277,BT,PHP,2023-Q2,BT-PHP,0,,2023,14,1,755030,0.0,1,1
23278,BT,PHP,2023-Q3,BT-PHP,0,,2023,15,1,755030,0.0,1,1
23279,BT,PHP,2023-Q4,BT-PHP,0,,2023,16,1,755030,0.0,1,1
23280,BT,TypeScript,2020-Q1,BT-TypeScript,0,,2020,1,1,755030,0.0,0,0
23281,BT,TypeScript,2020-Q2,BT-TypeScript,0,,2020,2,1,755030,0.0,0,0
23282,BT,TypeScript,2020-Q3,BT-TypeScript,0,,2020,3,1,755030,0.0,0,0
23283,BT,TypeScript,2020-Q4,BT-TypeScript,0,,2020,4,1,755030,0.0,0,0
23284,BT,TypeScript,2021-Q1,BT-TypeScript,0,,2021,5,1,755030,0.0,0,0
23285,BT,TypeScript,2021-Q2,BT-TypeScript,0,,2021,6,1,755030,0.0,0,0
23286,BT,TypeScript,2021-Q3,BT-TypeScript,0,,2021,7,1,755030,0.0,0,0
23287,BT,TypeScript,2021-Q4,BT-TypeScript,0,,2021,8,1,755030,0.0,0,0
23288,BT,TypeScript,2022-Q1,BT-TypeScript,0,,2022,9,1,755030,0.0,0,0
23289,BT,TypeScript,2022-Q2,BT-TypeScript,0,,2022,10,1,755030,0.0,0,0
23290,BT,TypeScript,2022-Q3,BT-TypeScript,0,,2022,11,1,755030,0.0,0,0
23291,BT,TypeScript,2022-Q4,BT-TypeScript,0,,2022,12,1,755030,0.0,1,1
23292,BT,TypeScript,2023-Q1,BT-TypeScript,0,,2023,13,1,755030,0.0,1,1
23293,BT,TypeScript,2023-Q2,BT-TypeScript,0,,2023,14,1,755030,0.0,1,1
23294,BT,TypeScript,2023-Q3,BT-TypeScript,0,,2023,15,1,755030,0.0,1,1
23295,BT,TypeScript,2023-Q4,BT-TypeScript,0,,2023,16,1,755030,0.0,1,1
23296,BT,C#,2020-Q1,BT-C#,0,,2020,1,1,755030,0.0,0,0
23297,BT,C#,2020-Q2,BT-C#,0,,2020,2,1,755030,0.0,0,0
23298,BT,C#,2020-Q3,BT-C#,0,,2020,3,1,755030,0.0,0,0
23299,BT,C#,2020-Q4,BT-C#,0,,2020,4,1,755030,0.0,0,0
23300,BT,C#,2021-Q1,BT-C#,0,,2021,5,1,755030,0.0,0,0
23301,BT,C#,2021-Q2,BT-C#,0,,2021,6,1,755030,0.0,0,0
23302,BT,C#,2021-Q3,BT-C#,0,,2021,7,1,755030,0.0,0,0
23303,BT,C#,2021-Q4,BT-C#,0,,2021,8,1,755030,0.0,0,0
23304,BT,C#,2022-Q1,BT-C#,0,,2022,9,1,755030,0.0,0,0
23305,BT,C#,2022-Q2,BT-C#,0,,2022,10,1,755030,0.0,0,0
23306,BT,C#,2022-Q3,BT-C#,0,,2022,11,1,755030,0.0,0,0
23307,BT,C#,2022-Q4,BT-C#,0,,2022,12,1,755030,0.0,1,1
23308,BT,C#,2023-Q1,BT-C#,0,,2023,13,1,755030,0.0,1,1
23309,BT,C#,2023-Q2,BT-C#,0,,2023,14,1,755030,0.0,1,1
23310,BT,C#,2023-Q3,BT-C#,0,,2023,15,1,755030,0.0,1,1
23311,BT,C#,2023-Q4,BT-C#,0,,2023,16,1,755030,0.0,1,1
23312,BT,C++,2020-Q1,BT-C++,0,,2020,1,1,755030,0.0,0,0
23313,BT,C++,2020-Q2,BT-C++,0,,2020,2,1,755030,0.0,0,0
23314,BT,C++,2020-Q3,BT-C++,0,,2020,3,1,755030,0.0,0,0
23315,BT,C++,2020-Q4,BT-C++,0,,2020,4,1,755030,0.0,0,0
23316,BT,C++,2021-Q1,BT-C++,0,,2021,5,1,755030,0.0,0,0
23317,BT,C++,2021-Q2,BT-C++,0,,2021,6,1,755030,0.0,0,0
23318,BT,C++,2021-Q3,BT-C++,0,,2021,7,1,755030,0.0,0,0
23319,BT,C++,2021-Q4,BT-C++,0,,2021,8,1,755030,0.0,0,0
23320,BT,C++,2022-Q1,BT-C++,0,,2022,9,1,755030,0.0,0,0
23321,BT,C++,2022-Q2,BT-C++,0,,2022,10,1,755030,0.0,0,0
23322,BT,C++,2022-Q3,BT-C++,0,,2022,11,1,755030,0.0,0,0
23323,BT,C++,2022-Q4,BT-C++,0,,2022,12,1,755030,0.0,1,1
23324,BT,C++,2023-Q1,BT-C++,0,,2023,13,1,755030,0.0,1,1
23325,BT,C++,2023-Q2,BT-C++,0,,2023,14,1,755030,0.0,1,1
23326,BT,C++,2023-Q3,BT-C++,0,,2023,15,1,755030,0.0,1,1
23327,BT,C++,2023-Q4,BT-C++,0,,2023,16,1,755030,0.0,1,1
23328,BT,Swift,2020-Q1,BT-Swift,0,,2020,1,1,755030,0.0,0,0
23329,BT,Swift,2020-Q2,BT-Swift,0,,2020,2,1,755030,0.0,0,0
23330,BT,Swift,2020-Q3,BT-Swift,0,,2020,3,1,755030,0.0,0,0
23331,BT,Swift,2020-Q4,BT-Swift,0,,2020,4,1,755030,0.0,0,0
23332,BT,Swift,2021-Q1,BT-Swift,0,,2021,5,1,755030,0.0,0,0
23333,BT,Swift,2021-Q2,BT-Swift,0,,2021,6,1,755030,0.0,0,0
23334,BT,Swift,2021-Q3,BT-Swift,0,,2021,7,1,755030,0.0,0,0
23335,BT,Swift,2021-Q4,BT-Swift,0,,2021,8,1,755030,0.0,0,0
23336,BT,Swift,2022-Q1,BT-Swift,0,,2022,9,1,755030,0.0,0,0
23337,BT,Swift,2022-Q2,BT-Swift,0,,2022,10,1,755030,0.0,0,0
23338,BT,Swift,2022-Q3,BT-Swift,0,,2022,11,1,755030,0.0,0,0
23339,BT,Swift,2022-Q4,BT-Swift,0,,2022,12,1,755030,0.0,1,1
23340,BT,Swift,2023-Q1,BT-Swift,0,,2023,13,1,755030,0.0,1,1
23341,BT,Swift,2023-Q2,BT-Swift,0,,2023,14,1,755030,0.0,1,1
23342,BT,Swift,2023-Q3,BT-Swift,0,,2023,15,1,755030,0.0,1,1
23343,BT,Swift,2023-Q4,BT-Swift,0,,2023,16,1,755030,0.0,1,1
23344,BT,Kotlin,2020-Q1,BT-Kotlin,0,,2020,1,1,755030,0.0,0,0
23345,BT,Kotlin,2020-Q2,BT-Kotlin,0,,2020,2,1,755030,0.0,0,0
23346,BT,Kotlin,2020-Q3,BT-Kotlin,0,,2020,3,1,755030,0.0,0,0
23347,BT,Kotlin,2020-Q4,BT-Kotlin,0,,2020,4,1,755030,0.0,0,0
23348,BT,Kotlin,2021-Q1,BT-Kotlin,0,,2021,5,1,755030,0.0,0,0
23349,BT,Kotlin,2021-Q2,BT-Kotlin,0,,2021,6,1,755030,0.0,0,0
23350,BT,Kotlin,2021-Q3,BT-Kotlin,0,,2021,7,1,755030,0.0,0,0
23351,BT,Kotlin,2021-Q4,BT-Kotlin,0,,2021,8,1,755030,0.0,0,0
23352,BT,Kotlin,2022-Q1,BT-Kotlin,0,,2022,9,1,755030,0.0,0,0
23353,BT,Kotlin,2022-Q2,BT-Kotlin,0,,2022,10,1,755030,0.0,0,0
23354,BT,Kotlin,2022-Q3,BT-Kotlin,0,,2022,11,1,755030,0.0,0,0
23355,BT,Kotlin,2022-Q4,BT-Kotlin,0,,2022,12,1,755030,0.0,1,1
23356,BT,Kotlin,2023-Q1,BT-Kotlin,0,,2023,13,1,755030,0.0,1,1
23357,BT,Kotlin,2023-Q2,BT-Kotlin,0,,2023,14,1,755030,0.0,1,1
23358,BT,Kotlin,2023-Q3,BT-Kotlin,0,,2023,15,1,755030,0.0,1,1
23359,BT,Kotlin,2023-Q4,BT-Kotlin,0,,2023,16,1,755030,0.0,1,1
23360,ML,JavaScript,2020-Q1,ML-JavaScript,0,,2020,1,1,15768000,0.0,0,0
23361,ML,JavaScript,2020-Q2,ML-JavaScript,0,,2020,2,1,15768000,0.0,0,0
23362,ML,JavaScript,2020-Q3,ML-JavaScript,0,,2020,3,1,15768000,0.0,0,0
23363,ML,JavaScript,2020-Q4,ML-JavaScript,0,,2020,4,1,15768000,0.0,0,0
23364,ML,JavaScript,2021-Q1,ML-JavaScript,0,,2021,5,1,15768000,0.0,0,0
23365,ML,JavaScript,2021-Q2,ML-JavaScript,0,,2021,6,1,15768000,0.0,0,0
23366,ML,JavaScript,2021-Q3,ML-JavaScript,0,,2021,7,1,15768000,0.0,0,0
23367,ML,JavaScript,2021-Q4,ML-JavaScript,115,programming,2021,8,1,15768000,0.7293252156265855,0,0
23368,ML,JavaScript,2022-Q1,ML-JavaScript,114,programming,2022,9,1,15768000,0.7229832572298326,0,0
23369,ML,JavaScript,2022-Q2,ML-JavaScript,139,programming,2022,10,1,15768000,0.8815322171486555,0,0
23370,ML,JavaScript,2022-Q3,ML-JavaScript,192,programming,2022,11,1,15768000,1.21765601217656,0,0
23371,ML,JavaScript,2022-Q4,ML-JavaScript,196,programming,2022,12,1,15768000,1.2430238457635718,1,1
23372,ML,JavaScript,2023-Q1,ML-JavaScript,226,programming,2023,13,1,15768000,1.4332825976661594,1,1
23373,ML,JavaScript,2023-Q2,ML-JavaScript,207,programming,2023,14,1,15768000,1.3127853881278537,1,1
23374,ML,JavaScript,2023-Q3,ML-JavaScript,217,programming,2023,15,1,15768000,1.376204972095383,1,1
23375,ML,JavaScript,2023-Q4,ML-JavaScript,187,programming,2023,16,1,15768000,1.1859462201927955,1,1
23376,ML,Python,2020-Q1,ML-Python,0,,2020,1,1,15768000,0.0,0,0
23377,ML,Python,2020-Q2,ML-Python,0,,2020,2,1,15768000,0.0,0,0
23378,ML,Python,2020-Q3,ML-Python,0,,2020,3,1,15768000,0.0,0,0
23379,ML,Python,2020-Q4,ML-Python,0,,2020,4,1,15768000,0.0,0,0
23380,ML,Python,2021-Q1,ML-Python,0,,2021,5,1,15768000,0.0,0,0
23381,ML,Python,2021-Q2,ML-Python,0,,2021,6,1,15768000,0.0,0,0
23382,ML,Python,2021-Q3,ML-Python,0,,2021,7,1,15768000,0.0,0,0
23383,ML,Python,2021-Q4,ML-Python,0,,2021,8,1,15768000,0.0,0,0
23384,ML,Python,2022-Q1,ML-Python,0,,2022,9,1,15768000,0.0,0,0
23385,ML,Python,2022-Q2,ML-Python,0,,2022,10,1,15768000,0.0,0,0
23386,ML,Python,2022-Q3,ML-Python,0,,2022,11,1,15768000,0.0,0,0
23387,ML,Python,2022-Q4,ML-Python,0,,2022,12,1,15768000,0.0,1,1
23388,ML,Python,2023-Q1,ML-Python,0,,2023,13,1,15768000,0.0,1,1
23389,ML,Python,2023-Q2,ML-Python,0,,2023,14,1,15768000,0.0,1,1
23390,ML,Python,2023-Q3,ML-Python,0,,2023,15,1,15768000,0.0,1,1
23391,ML,Python,2023-Q4,ML-Python,0,,2023,16,1,15768000,0.0,1,1
23392,ML,Java,2020-Q1,ML-Java,0,,2020,1,1,15768000,0.0,0,0
23393,ML,Java,2020-Q2,ML-Java,0,,2020,2,1,15768000,0.0,0,0
23394,ML,Java,2020-Q3,ML-Java,0,,2020,3,1,15768000,0.0,0,0
23395,ML,Java,2020-Q4,ML-Java,0,,2020,4,1,15768000,0.0,0,0
23396,ML,Java,2021-Q1,ML-Java,0,,2021,5,1,15768000,0.0,0,0
23397,ML,Java,2021-Q2,ML-Java,0,,2021,6,1,15768000,0.0,0,0
23398,ML,Java,2021-Q3,ML-Java,0,,2021,7,1,15768000,0.0,0,0
23399,ML,Java,2021-Q4,ML-Java,0,,2021,8,1,15768000,0.0,0,0
23400,ML,Java,2022-Q1,ML-Java,0,,2022,9,1,15768000,0.0,0,0
23401,ML,Java,2022-Q2,ML-Java,0,,2022,10,1,15768000,0.0,0,0
23402,ML,Java,2022-Q3,ML-Java,0,,2022,11,1,15768000,0.0,0,0
23403,ML,Java,2022-Q4,ML-Java,0,,2022,12,1,15768000,0.0,1,1
23404,ML,Java,2023-Q1,ML-Java,0,,2023,13,1,15768000,0.0,1,1
23405,ML,Java,2023-Q2,ML-Java,0,,2023,14,1,15768000,0.0,1,1
23406,ML,Java,2023-Q3,ML-Java,0,,2023,15,1,15768000,0.0,1,1
23407,ML,Java,2023-Q4,ML-Java,0,,2023,16,1,15768000,0.0,1,1
23408,ML,Ruby,2020-Q1,ML-Ruby,0,,2020,1,1,15768000,0.0,0,0
23409,ML,Ruby,2020-Q2,ML-Ruby,0,,2020,2,1,15768000,0.0,0,0
23410,ML,Ruby,2020-Q3,ML-Ruby,0,,2020,3,1,15768000,0.0,0,0
23411,ML,Ruby,2020-Q4,ML-Ruby,0,,2020,4,1,15768000,0.0,0,0
23412,ML,Ruby,2021-Q1,ML-Ruby,0,,2021,5,1,15768000,0.0,0,0
23413,ML,Ruby,2021-Q2,ML-Ruby,0,,2021,6,1,15768000,0.0,0,0
23414,ML,Ruby,2021-Q3,ML-Ruby,0,,2021,7,1,15768000,0.0,0,0
23415,ML,Ruby,2021-Q4,ML-Ruby,0,,2021,8,1,15768000,0.0,0,0
23416,ML,Ruby,2022-Q1,ML-Ruby,0,,2022,9,1,15768000,0.0,0,0
23417,ML,Ruby,2022-Q2,ML-Ruby,0,,2022,10,1,15768000,0.0,0,0
23418,ML,Ruby,2022-Q3,ML-Ruby,0,,2022,11,1,15768000,0.0,0,0
23419,ML,Ruby,2022-Q4,ML-Ruby,0,,2022,12,1,15768000,0.0,1,1
23420,ML,Ruby,2023-Q1,ML-Ruby,0,,2023,13,1,15768000,0.0,1,1
23421,ML,Ruby,2023-Q2,ML-Ruby,0,,2023,14,1,15768000,0.0,1,1
23422,ML,Ruby,2023-Q3,ML-Ruby,0,,2023,15,1,15768000,0.0,1,1
23423,ML,Ruby,2023-Q4,ML-Ruby,0,,2023,16,1,15768000,0.0,1,1
23424,ML,PHP,2020-Q1,ML-PHP,0,,2020,1,1,15768000,0.0,0,0
23425,ML,PHP,2020-Q2,ML-PHP,0,,2020,2,1,15768000,0.0,0,0
23426,ML,PHP,2020-Q3,ML-PHP,0,,2020,3,1,15768000,0.0,0,0
23427,ML,PHP,2020-Q4,ML-PHP,0,,2020,4,1,15768000,0.0,0,0
23428,ML,PHP,2021-Q1,ML-PHP,0,,2021,5,1,15768000,0.0,0,0
23429,ML,PHP,2021-Q2,ML-PHP,0,,2021,6,1,15768000,0.0,0,0
23430,ML,PHP,2021-Q3,ML-PHP,0,,2021,7,1,15768000,0.0,0,0
23431,ML,PHP,2021-Q4,ML-PHP,0,,2021,8,1,15768000,0.0,0,0
23432,ML,PHP,2022-Q1,ML-PHP,0,,2022,9,1,15768000,0.0,0,0
23433,ML,PHP,2022-Q2,ML-PHP,0,,2022,10,1,15768000,0.0,0,0
23434,ML,PHP,2022-Q3,ML-PHP,101,programming,2022,11,1,15768000,0.6405377980720446,0,0
23435,ML,PHP,2022-Q4,ML-PHP,0,,2022,12,1,15768000,0.0,1,1
23436,ML,PHP,2023-Q1,ML-PHP,0,,2023,13,1,15768000,0.0,1,1
23437,ML,PHP,2023-Q2,ML-PHP,0,,2023,14,1,15768000,0.0,1,1
23438,ML,PHP,2023-Q3,ML-PHP,0,,2023,15,1,15768000,0.0,1,1
23439,ML,PHP,2023-Q4,ML-PHP,0,,2023,16,1,15768000,0.0,1,1
23440,ML,TypeScript,2020-Q1,ML-TypeScript,0,,2020,1,1,15768000,0.0,0,0
23441,ML,TypeScript,2020-Q2,ML-TypeScript,0,,2020,2,1,15768000,0.0,0,0
23442,ML,TypeScript,2020-Q3,ML-TypeScript,0,,2020,3,1,15768000,0.0,0,0
23443,ML,TypeScript,2020-Q4,ML-TypeScript,0,,2020,4,1,15768000,0.0,0,0
23444,ML,TypeScript,2021-Q1,ML-TypeScript,0,,2021,5,1,15768000,0.0,0,0
23445,ML,TypeScript,2021-Q2,ML-TypeScript,0,,2021,6,1,15768000,0.0,0,0
23446,ML,TypeScript,2021-Q3,ML-TypeScript,0,,2021,7,1,15768000,0.0,0,0
23447,ML,TypeScript,2021-Q4,ML-TypeScript,0,,2021,8,1,15768000,0.0,0,0
23448,ML,TypeScript,2022-Q1,ML-TypeScript,0,,2022,9,1,15768000,0.0,0,0
23449,ML,TypeScript,2022-Q2,ML-TypeScript,0,,2022,10,1,15768000,0.0,0,0
23450,ML,TypeScript,2022-Q3,ML-TypeScript,0,,2022,11,1,15768000,0.0,0,0
23451,ML,TypeScript,2022-Q4,ML-TypeScript,0,,2022,12,1,15768000,0.0,1,1
23452,ML,TypeScript,2023-Q1,ML-TypeScript,0,,2023,13,1,15768000,0.0,1,1
23453,ML,TypeScript,2023-Q2,ML-TypeScript,0,,2023,14,1,15768000,0.0,1,1
23454,ML,TypeScript,2023-Q3,ML-TypeScript,0,,2023,15,1,15768000,0.0,1,1
23455,ML,TypeScript,2023-Q4,ML-TypeScript,0,,2023,16,1,15768000,0.0,1,1
23456,ML,C#,2020-Q1,ML-C#,0,,2020,1,1,15768000,0.0,0,0
23457,ML,C#,2020-Q2,ML-C#,0,,2020,2,1,15768000,0.0,0,0
23458,ML,C#,2020-Q3,ML-C#,0,,2020,3,1,15768000,0.0,0,0
23459,ML,C#,2020-Q4,ML-C#,0,,2020,4,1,15768000,0.0,0,0
23460,ML,C#,2021-Q1,ML-C#,0,,2021,5,1,15768000,0.0,0,0
23461,ML,C#,2021-Q2,ML-C#,0,,2021,6,1,15768000,0.0,0,0
23462,ML,C#,2021-Q3,ML-C#,0,,2021,7,1,15768000,0.0,0,0
23463,ML,C#,2021-Q4,ML-C#,0,,2021,8,1,15768000,0.0,0,0
23464,ML,C#,2022-Q1,ML-C#,0,,2022,9,1,15768000,0.0,0,0
23465,ML,C#,2022-Q2,ML-C#,0,,2022,10,1,15768000,0.0,0,0
23466,ML,C#,2022-Q3,ML-C#,0,,2022,11,1,15768000,0.0,0,0
23467,ML,C#,2022-Q4,ML-C#,0,,2022,12,1,15768000,0.0,1,1
23468,ML,C#,2023-Q1,ML-C#,0,,2023,13,1,15768000,0.0,1,1
23469,ML,C#,2023-Q2,ML-C#,0,,2023,14,1,15768000,0.0,1,1
23470,ML,C#,2023-Q3,ML-C#,0,,2023,15,1,15768000,0.0,1,1
23471,ML,C#,2023-Q4,ML-C#,0,,2023,16,1,15768000,0.0,1,1
23472,ML,C++,2020-Q1,ML-C++,0,,2020,1,1,15768000,0.0,0,0
23473,ML,C++,2020-Q2,ML-C++,0,,2020,2,1,15768000,0.0,0,0
23474,ML,C++,2020-Q3,ML-C++,0,,2020,3,1,15768000,0.0,0,0
23475,ML,C++,2020-Q4,ML-C++,0,,2020,4,1,15768000,0.0,0,0
23476,ML,C++,2021-Q1,ML-C++,0,,2021,5,1,15768000,0.0,0,0
23477,ML,C++,2021-Q2,ML-C++,0,,2021,6,1,15768000,0.0,0,0
23478,ML,C++,2021-Q3,ML-C++,0,,2021,7,1,15768000,0.0,0,0
23479,ML,C++,2021-Q4,ML-C++,0,,2021,8,1,15768000,0.0,0,0
23480,ML,C++,2022-Q1,ML-C++,0,,2022,9,1,15768000,0.0,0,0
23481,ML,C++,2022-Q2,ML-C++,0,,2022,10,1,15768000,0.0,0,0
23482,ML,C++,2022-Q3,ML-C++,0,,2022,11,1,15768000,0.0,0,0
23483,ML,C++,2022-Q4,ML-C++,0,,2022,12,1,15768000,0.0,1,1
23484,ML,C++,2023-Q1,ML-C++,0,,2023,13,1,15768000,0.0,1,1
23485,ML,C++,2023-Q2,ML-C++,0,,2023,14,1,15768000,0.0,1,1
23486,ML,C++,2023-Q3,ML-C++,0,,2023,15,1,15768000,0.0,1,1
23487,ML,C++,2023-Q4,ML-C++,0,,2023,16,1,15768000,0.0,1,1
23488,ML,Swift,2020-Q1,ML-Swift,0,,2020,1,1,15768000,0.0,0,0
23489,ML,Swift,2020-Q2,ML-Swift,0,,2020,2,1,15768000,0.0,0,0
23490,ML,Swift,2020-Q3,ML-Swift,0,,2020,3,1,15768000,0.0,0,0
23491,ML,Swift,2020-Q4,ML-Swift,0,,2020,4,1,15768000,0.0,0,0
23492,ML,Swift,2021-Q1,ML-Swift,0,,2021,5,1,15768000,0.0,0,0
23493,ML,Swift,2021-Q2,ML-Swift,0,,2021,6,1,15768000,0.0,0,0
23494,ML,Swift,2021-Q3,ML-Swift,0,,2021,7,1,15768000,0.0,0,0
23495,ML,Swift,2021-Q4,ML-Swift,0,,2021,8,1,15768000,0.0,0,0
23496,ML,Swift,2022-Q1,ML-Swift,0,,2022,9,1,15768000,0.0,0,0
23497,ML,Swift,2022-Q2,ML-Swift,0,,2022,10,1,15768000,0.0,0,0
23498,ML,Swift,2022-Q3,ML-Swift,0,,2022,11,1,15768000,0.0,0,0
23499,ML,Swift,2022-Q4,ML-Swift,0,,2022,12,1,15768000,0.0,1,1
23500,ML,Swift,2023-Q1,ML-Swift,0,,2023,13,1,15768000,0.0,1,1
23501,ML,Swift,2023-Q2,ML-Swift,0,,2023,14,1,15768000,0.0,1,1
23502,ML,Swift,2023-Q3,ML-Swift,0,,2023,15,1,15768000,0.0,1,1
23503,ML,Swift,2023-Q4,ML-Swift,0,,2023,16,1,15768000,0.0,1,1
23504,ML,Kotlin,2020-Q1,ML-Kotlin,0,,2020,1,1,15768000,0.0,0,0
23505,ML,Kotlin,2020-Q2,ML-Kotlin,0,,2020,2,1,15768000,0.0,0,0
23506,ML,Kotlin,2020-Q3,ML-Kotlin,0,,2020,3,1,15768000,0.0,0,0
23507,ML,Kotlin,2020-Q4,ML-Kotlin,0,,2020,4,1,15768000,0.0,0,0
23508,ML,Kotlin,2021-Q1,ML-Kotlin,0,,2021,5,1,15768000,0.0,0,0
23509,ML,Kotlin,2021-Q2,ML-Kotlin,0,,2021,6,1,15768000,0.0,0,0
23510,ML,Kotlin,2021-Q3,ML-Kotlin,0,,2021,7,1,15768000,0.0,0,0
23511,ML,Kotlin,2021-Q4,ML-Kotlin,0,,2021,8,1,15768000,0.0,0,0
23512,ML,Kotlin,2022-Q1,ML-Kotlin,0,,2022,9,1,15768000,0.0,0,0
23513,ML,Kotlin,2022-Q2,ML-Kotlin,0,,2022,10,1,15768000,0.0,0,0
23514,ML,Kotlin,2022-Q3,ML-Kotlin,0,,2022,11,1,15768000,0.0,0,0
23515,ML,Kotlin,2022-Q4,ML-Kotlin,0,,2022,12,1,15768000,0.0,1,1
23516,ML,Kotlin,2023-Q1,ML-Kotlin,0,,2023,13,1,15768000,0.0,1,1
23517,ML,Kotlin,2023-Q2,ML-Kotlin,0,,2023,14,1,15768000,0.0,1,1
23518,ML,Kotlin,2023-Q3,ML-Kotlin,0,,2023,15,1,15768000,0.0,1,1
23519,ML,Kotlin,2023-Q4,ML-Kotlin,0,,2023,16,1,15768000,0.0,1,1
23520,CV,JavaScript,2020-Q1,CV-JavaScript,0,,2020,1,1,518467,0.0,0,0
23521,CV,JavaScript,2020-Q2,CV-JavaScript,0,,2020,2,1,518467,0.0,0,0
23522,CV,JavaScript,2020-Q3,CV-JavaScript,0,,2020,3,1,518467,0.0,0,0
23523,CV,JavaScript,2020-Q4,CV-JavaScript,0,,2020,4,1,518467,0.0,0,0
23524,CV,JavaScript,2021-Q1,CV-JavaScript,0,,2021,5,1,518467,0.0,0,0
23525,CV,JavaScript,2021-Q2,CV-JavaScript,0,,2021,6,1,518467,0.0,0,0
23526,CV,JavaScript,2021-Q3,CV-JavaScript,0,,2021,7,1,518467,0.0,0,0
23527,CV,JavaScript,2021-Q4,CV-JavaScript,0,,2021,8,1,518467,0.0,0,0
