unique_id,num_pushers,iso2_code,year,quarter,population,gpt_available,year_quarter,quarter_int,num_pushers_pc,post_CI,gpt_available_post1
RW-2020-Q2,1221.0,RW,2020,2,10996891,1,2020-Q2,2,11.103138150591835,0,0
RW-2020-Q3,1089.0,RW,2020,3,10996891,1,2020-Q3,3,9.902798891068395,0,0
RW-2020-Q4,1625.0,RW,2020,4,10996891,1,2020-Q4,4,14.776903763072673,0,0
RW-2021-Q1,1712.0,RW,2021,1,10996891,1,2021-Q1,5,15.568036456849486,0,0
RW-2021-Q2,1787.0,RW,2021,2,10996891,1,2021-Q2,6,16.250047399760533,0,0
RW-2021-Q3,1868.0,RW,2021,3,10996891,1,2021-Q3,7,16.98661921810446,0,0
RW-2021-Q4,2065.0,RW,2021,4,10996891,1,2021-Q4,8,18.77803462815081,0,0
RW-2022-Q1,2566.0,RW,2022,1,10996891,1,2022-Q1,9,23.3338677267966,0,0
RW-2022-Q2,3256.0,RW,2022,2,10996891,1,2022-Q2,10,29.608368401578225,0,0
RW-2022-Q3,3191.0,RW,2022,3,10996891,1,2022-Q3,11,29.01729225105532,0,0
RW-2022-Q4,3698.0,RW,2022,4,10996891,1,2022-Q4,12,33.62768622513399,1,1
RW-2023-Q1,4739.0,RW,2023,1,10996891,1,2023-Q1,13,43.093998112739314,1,1
RW-2023-Q2,5511.0,RW,2023,2,10996891,1,2023-Q2,14,50.114164085103695,1,1
RW-2023-Q3,5266.0,RW,2023,3,10996891,1,2023-Q3,15,47.886261671594276,1,1
RW-2023-Q4,5647.0,RW,2023,4,10996891,1,2023-Q4,16,51.35087726158238,1,1
SA-2020-Q1,4815.0,SA,2020,1,30770375,1,2020-Q1,1,15.648168083749386,0,0
SA-2020-Q2,6983.0,SA,2020,2,30770375,1,2020-Q2,2,22.69390607036801,0,0
SA-2020-Q3,6878.0,SA,2020,3,30770375,1,2020-Q3,3,22.35266876013048,0,0
SA-2020-Q4,7147.0,SA,2020,4,30770375,1,2020-Q4,4,23.226886250167574,0,0
SA-2021-Q1,7498.0,SA,2021,1,30770375,1,2021-Q1,5,24.367593830104443,0,0
SA-2021-Q2,7816.0,SA,2021,2,30770375,1,2021-Q2,6,25.401055398252378,0,0
SA-2021-Q3,8253.0,SA,2021,3,30770375,1,2021-Q3,7,26.821252584669505,0,0
SA-2021-Q4,7648.0,SA,2021,4,30770375,1,2021-Q4,8,24.855075701872337,0,0
SA-2022-Q1,8747.0,SA,2022,1,30770375,1,2022-Q1,9,28.426692882358438,0,0
SA-2022-Q2,9613.0,SA,2022,2,30770375,1,2022-Q2,10,31.241088222031742,0,0
SA-2022-Q3,10500.0,SA,2022,3,30770375,1,2022-Q3,11,34.123731023752555,0,0
SA-2022-Q4,10613.0,SA,2022,4,30770375,1,2022-Q4,12,34.490967367151036,1,1
SA-2023-Q1,11629.0,SA,2023,1,30770375,1,2023-Q1,13,37.79284457859223,1,1
SA-2023-Q2,12038.0,SA,2023,2,30770375,1,2023-Q2,14,39.12204514894602,1,1
SA-2023-Q3,11457.0,SA,2023,3,30770375,1,2023-Q3,15,37.233865365631715,1,1
SA-2023-Q4,13433.0,SA,2023,4,30770375,1,2023-Q4,16,43.65562655638743,1,1
SC-2020-Q1,0.0,SC,2020,1,89949,1,2020-Q1,1,0.0,0,0
SC-2020-Q2,0.0,SC,2020,2,89949,1,2020-Q2,2,0.0,0,0
SC-2020-Q3,0.0,SC,2020,3,89949,1,2020-Q3,3,0.0,0,0
SC-2020-Q4,0.0,SC,2020,4,89949,1,2020-Q4,4,0.0,0,0
SC-2021-Q1,0.0,SC,2021,1,89949,1,2021-Q1,5,0.0,0,0
SC-2021-Q2,0.0,SC,2021,2,89949,1,2021-Q2,6,0.0,0,0
SC-2021-Q3,0.0,SC,2021,3,89949,1,2021-Q3,7,0.0,0,0
SC-2021-Q4,0.0,SC,2021,4,89949,1,2021-Q4,8,0.0,0,0
SC-2022-Q1,0.0,SC,2022,1,89949,1,2022-Q1,9,0.0,0,0
SC-2022-Q2,0.0,SC,2022,2,89949,1,2022-Q2,10,0.0,0,0
SC-2022-Q3,0.0,SC,2022,3,89949,1,2022-Q3,11,0.0,0,0
SC-2022-Q4,133.0,SC,2022,4,89949,1,2022-Q4,12,147.8615659985103,1,1
SC-2023-Q1,143.0,SC,2023,1,89949,1,2023-Q1,13,158.97897697584185,1,1
SC-2023-Q2,363.0,SC,2023,2,89949,1,2023-Q2,14,403.56201847713703,1,1
SC-2023-Q3,132.0,SC,2023,3,89949,1,2023-Q3,15,146.7498249007771,1,1
SC-2023-Q4,0.0,SC,2023,4,89949,1,2023-Q4,16,0.0,1,1
SD-2020-Q1,143.0,SD,2020,1,37289406,0,2020-Q1,1,0.38348693460013816,0,0
SD-2020-Q2,351.0,SD,2020,2,37289406,0,2020-Q2,2,0.9412861122003391,0,0
SD-2020-Q3,418.0,SD,2020,3,37289406,0,2020-Q3,3,1.120961808831173,0,0
SD-2020-Q4,485.0,SD,2020,4,37289406,0,2020-Q4,4,1.300637505462007,0,0
SD-2021-Q1,476.0,SD,2021,1,37289406,0,2021-Q1,5,1.276501964123537,0,0
SD-2021-Q2,467.0,SD,2021,2,37289406,0,2021-Q2,6,1.2523664227850666,0,0
SD-2021-Q3,520.0,SD,2021,3,37289406,0,2021-Q3,7,1.3944979440005023,0,0
SD-2021-Q4,330.0,SD,2021,4,37289406,0,2021-Q4,8,0.884969849077242,0,0
SD-2022-Q1,692.0,SD,2022,1,37289406,0,2022-Q1,9,1.8557549562468225,0,0
SD-2022-Q2,638.0,SD,2022,2,37289406,0,2022-Q2,10,1.710941708216001,0,0
SD-2022-Q3,721.0,SD,2022,3,37289406,0,2022-Q3,11,1.9335250338930043,0,0
SD-2022-Q4,1066.0,SD,2022,4,37289406,0,2022-Q4,12,2.8587207852010303,0,0
SD-2023-Q1,1223.0,SD,2023,1,37289406,0,2023-Q1,13,3.2797518952165663,0,0
SD-2023-Q2,521.0,SD,2023,2,37289406,0,2023-Q2,14,1.397179670815888,0,0
SD-2023-Q3,710.0,SD,2023,3,37289406,0,2023-Q3,15,1.9040260389237629,0,0
SD-2023-Q4,702.0,SD,2023,4,37289406,0,2023-Q4,16,1.8825722244006782,0,0
SE-2020-Q1,43957.0,SE,2020,1,9737521,1,2020-Q1,1,451.41879539977367,0,0
SE-2020-Q2,44028.0,SE,2020,2,9737521,1,2020-Q2,2,452.1479337502841,0,0
SE-2020-Q3,39775.0,SE,2020,3,9737521,1,2020-Q3,3,408.4715195992903,0,0
SE-2020-Q4,49168.0,SE,2020,4,9737521,1,2020-Q4,4,504.93344250554117,0,0
SE-2021-Q1,49920.0,SE,2021,1,9737521,1,2021-Q1,5,512.6561472884115,0,0
SE-2021-Q2,48783.0,SE,2021,2,9737521,1,2021-Q2,6,500.97966412601323,0,0
SE-2021-Q3,39861.0,SE,2021,3,9737521,1,2021-Q3,7,409.35470126328863,0,0
SE-2021-Q4,51972.0,SE,2021,4,9737521,1,2021-Q4,8,533.7292725735841,0,0
SE-2022-Q1,54166.0,SE,2022,1,9737521,1,2022-Q1,9,556.2606745597776,0,0
SE-2022-Q2,52600.0,SE,2022,2,9737521,1,2022-Q2,10,540.1785526316195,0,0
SE-2022-Q3,45491.0,SE,2022,3,9737521,1,2022-Q3,11,467.1722915924905,0,0
SE-2022-Q4,58919.0,SE,2022,4,9737521,1,2022-Q4,12,605.0718658270416,1,1
SE-2023-Q1,60261.0,SE,2023,1,9737521,1,2023-Q1,13,618.8536076071107,1,1
SE-2023-Q2,56360.0,SE,2023,2,9737521,1,2023-Q2,14,578.792076545971,1,1
SE-2023-Q3,49448.0,SE,2023,3,9737521,1,2023-Q3,15,507.8089176906525,1,1
SE-2023-Q4,63059.0,SE,2023,4,9737521,1,2023-Q4,16,647.5878203497584,1,1
SG-2020-Q1,31324.0,SG,2020,1,5469700,1,2020-Q1,1,572.6822312009799,0,0
SG-2020-Q2,37304.0,SG,2020,2,5469700,1,2020-Q2,2,682.0118105197726,0,0
SG-2020-Q3,40790.0,SG,2020,3,5469700,1,2020-Q3,3,745.7447391995904,0,0
SG-2020-Q4,42267.0,SG,2020,4,5469700,1,2020-Q4,4,772.7480483390314,0,0
SG-2021-Q1,40505.0,SG,2021,1,5469700,1,2021-Q1,5,740.5342157705176,0,0
SG-2021-Q2,49474.0,SG,2021,2,5469700,1,2021-Q2,6,904.5103022103589,0,0
SG-2021-Q3,50791.0,SG,2021,3,5469700,1,2021-Q3,7,928.5884052141799,0,0
SG-2021-Q4,53293.0,SG,2021,4,5469700,1,2021-Q4,8,974.3313161599357,0,0
SG-2022-Q1,58022.0,SG,2022,1,5469700,1,2022-Q1,9,1060.7894400058503,0,0
SG-2022-Q2,64188.0,SG,2022,2,5469700,1,2022-Q2,10,1173.519571457301,0,0
SG-2022-Q3,68907.0,SG,2022,3,5469700,1,2022-Q3,11,1259.7948699197398,0,0
SG-2022-Q4,68025.0,SG,2022,4,5469700,1,2022-Q4,12,1243.6696710971353,1,1
SG-2023-Q1,75619.0,SG,2023,1,5469700,1,2023-Q1,13,1382.5072673089933,1,1
SG-2023-Q2,84174.0,SG,2023,2,5469700,1,2023-Q2,14,1538.914382872918,1,1
SG-2023-Q3,85679.0,SG,2023,3,5469700,1,2023-Q3,15,1566.4296030860926,1,1
SG-2023-Q4,89123.0,SG,2023,4,5469700,1,2023-Q4,16,1629.3946651553103,1,1
SI-2020-Q1,4825.0,SI,2020,1,2064966,1,2020-Q1,1,233.66002152093546,0,0
SI-2020-Q2,4933.0,SI,2020,2,2064966,1,2020-Q2,2,238.8901318472072,0,0
SI-2020-Q3,4269.0,SI,2020,3,2064966,1,2020-Q3,3,206.7346387301292,0,0
SI-2020-Q4,5361.0,SI,2020,4,2064966,1,2020-Q4,4,259.6168653624321,0,0
SI-2021-Q1,5372.0,SI,2021,1,2064966,1,2021-Q1,5,260.1495617845524,0,0
SI-2021-Q2,5346.0,SI,2021,2,2064966,1,2021-Q2,6,258.89046115044994,0,0
SI-2021-Q3,4528.0,SI,2021,3,2064966,1,2021-Q3,7,219.27721812368821,0,0
SI-2021-Q4,5369.0,SI,2021,4,2064966,1,2021-Q4,8,260.00428094215596,0,0
SI-2022-Q1,6129.0,SI,2022,1,2064966,1,2022-Q1,9,296.80876101591986,0,0
SI-2022-Q2,6243.0,SI,2022,2,2064966,1,2022-Q2,10,302.3294330269845,0,0
SI-2022-Q3,5217.0,SI,2022,3,2064966,1,2022-Q3,11,252.64338492740316,0,0
SI-2022-Q4,6333.0,SI,2022,4,2064966,1,2022-Q4,12,306.6878582988776,1,1
SI-2023-Q1,7096.0,SI,2023,1,2064966,1,2023-Q1,13,343.6376192150379,1,1
SI-2023-Q2,7033.0,SI,2023,2,2064966,1,2023-Q2,14,340.5867215247128,1,1
SI-2023-Q3,5622.0,SI,2023,3,2064966,1,2023-Q3,15,272.25629865092213,1,1
SI-2023-Q4,6667.0,SI,2023,4,2064966,1,2023-Q4,16,322.8624587523475,1,1
SK-2020-Q1,6492.0,SK,2020,1,5415949,1,2020-Q1,1,119.86818930532766,0,0
SK-2020-Q2,7761.0,SK,2020,2,5415949,1,2020-Q2,2,143.29898601334688,0,0
SK-2020-Q3,6542.0,SK,2020,3,5415949,1,2020-Q3,3,120.79138854520232,0,0
SK-2020-Q4,7989.0,SK,2020,4,5415949,1,2020-Q4,4,147.5087745471754,0,0
SK-2021-Q1,8588.0,SK,2021,1,5415949,1,2021-Q1,5,158.56870144087398,0,0
SK-2021-Q2,8488.0,SK,2021,2,5415949,1,2021-Q2,6,156.72230296112463,0,0
SK-2021-Q3,6968.0,SK,2021,3,5415949,1,2021-Q3,7,128.65704606893456,0,0
SK-2021-Q4,8725.0,SK,2021,4,5415949,1,2021-Q4,8,161.09826735813058,0,0
SK-2022-Q1,9569.0,SK,2022,1,5415949,1,2022-Q1,9,176.6818705272151,0,0
SK-2022-Q2,10115.0,SK,2022,2,5415949,1,2022-Q2,10,186.7632062266465,0,0
SK-2022-Q3,8502.0,SK,2022,3,5415949,1,2022-Q3,11,156.98079874828954,0,0
SK-2022-Q4,10109.0,SK,2022,4,5415949,1,2022-Q4,12,186.65242231786155,1,1
SK-2023-Q1,10820.0,SK,2023,1,5415949,1,2023-Q1,13,199.7803155088794,1,1
SK-2023-Q2,11479.0,SK,2023,2,5415949,1,2023-Q2,14,211.94808149042765,1,1
SK-2023-Q3,9192.0,SK,2023,3,5415949,1,2023-Q3,15,169.72094825856004,1,1
SK-2023-Q4,11154.0,SK,2023,4,5415949,1,2023-Q4,16,205.94728643124225,1,1
SL-2020-Q1,0.0,SL,2020,1,6205000,1,2020-Q1,1,0.0,0,0
SL-2020-Q2,0.0,SL,2020,2,6205000,1,2020-Q2,2,0.0,0,0
SL-2020-Q3,0.0,SL,2020,3,6205000,1,2020-Q3,3,0.0,0,0
SL-2020-Q4,0.0,SL,2020,4,6205000,1,2020-Q4,4,0.0,0,0
SL-2021-Q1,0.0,SL,2021,1,6205000,1,2021-Q1,5,0.0,0,0
SL-2021-Q2,0.0,SL,2021,2,6205000,1,2021-Q2,6,0.0,0,0
SL-2021-Q3,0.0,SL,2021,3,6205000,1,2021-Q3,7,0.0,0,0
SL-2021-Q4,0.0,SL,2021,4,6205000,1,2021-Q4,8,0.0,0,0
SL-2022-Q1,0.0,SL,2022,1,6205000,1,2022-Q1,9,0.0,0,0
SL-2022-Q2,0.0,SL,2022,2,6205000,1,2022-Q2,10,0.0,0,0
SL-2022-Q3,0.0,SL,2022,3,6205000,1,2022-Q3,11,0.0,0,0
SL-2022-Q4,104.0,SL,2022,4,6205000,1,2022-Q4,12,1.6760676873489122,1,1
SL-2023-Q1,119.0,SL,2023,1,6205000,1,2023-Q1,13,1.917808219178082,1,1
SL-2023-Q2,0.0,SL,2023,2,6205000,1,2023-Q2,14,0.0,1,1
SL-2023-Q3,115.0,SL,2023,3,6205000,1,2023-Q3,15,1.8533440773569703,1,1
SL-2023-Q4,104.0,SL,2023,4,6205000,1,2023-Q4,16,1.6760676873489122,1,1
SN-2020-Q1,1502.0,SN,2020,1,13508715,1,2020-Q1,1,11.118748156282814,0,0
SN-2020-Q2,1755.0,SN,2020,2,13508715,1,2020-Q2,2,12.991613191928321,0,0
SN-2020-Q3,1635.0,SN,2020,3,13508715,1,2020-Q3,3,12.103297760001599,0,0
SN-2020-Q4,1708.0,SN,2020,4,13508715,1,2020-Q4,4,12.643689647757022,0,0
SN-2021-Q1,2294.0,SN,2021,1,13508715,1,2021-Q1,5,16.981630006999186,0,0
SN-2021-Q2,2304.0,SN,2021,2,13508715,1,2021-Q2,6,17.055656292993078,0,0
SN-2021-Q3,1846.0,SN,2021,3,13508715,1,2021-Q3,7,13.665252394472752,0,0
SN-2021-Q4,2049.0,SN,2021,4,13508715,1,2021-Q4,8,15.167986000148794,0,0
SN-2022-Q1,2349.0,SN,2022,1,13508715,1,2022-Q1,9,17.388774579965602,0,0
SN-2022-Q2,3058.0,SN,2022,2,13508715,1,2022-Q2,10,22.637238256932655,0,0
SN-2022-Q3,2770.0,SN,2022,3,13508715,1,2022-Q3,11,20.505281220308518,0,0
SN-2022-Q4,2877.0,SN,2022,4,13508715,1,2022-Q4,12,21.29736248044318,1,1
SN-2023-Q1,3444.0,SN,2023,1,13508715,1,2023-Q1,13,25.494652896296945,1,1
SN-2023-Q2,3001.0,SN,2023,2,13508715,1,2023-Q2,14,22.21528842676746,1,1
SN-2023-Q3,3383.0,SN,2023,3,13508715,1,2023-Q3,15,25.043092551734198,1,1
SN-2023-Q4,3382.0,SN,2023,4,13508715,1,2023-Q4,16,25.035689923134804,1,1
SO-2020-Q1,0.0,SO,2020,1,10806000,0,2020-Q1,1,0.0,0,0
SO-2020-Q2,0.0,SO,2020,2,10806000,0,2020-Q2,2,0.0,0,0
SO-2020-Q3,0.0,SO,2020,3,10806000,0,2020-Q3,3,0.0,0,0
SO-2020-Q4,0.0,SO,2020,4,10806000,0,2020-Q4,4,0.0,0,0
SO-2021-Q1,127.0,SO,2021,1,10806000,0,2021-Q1,5,1.1752729964834352,0,0
SO-2021-Q2,119.0,SO,2021,2,10806000,0,2021-Q2,6,1.1012400518230614,0,0
SO-2021-Q3,153.0,SO,2021,3,10806000,0,2021-Q3,7,1.4158800666296503,0,0
SO-2021-Q4,172.0,SO,2021,4,10806000,0,2021-Q4,8,1.5917083101980383,0,0
SO-2022-Q1,206.0,SO,2022,1,10806000,0,2022-Q1,9,1.9063483250046271,0,0
SO-2022-Q2,273.0,SO,2022,2,10806000,0,2022-Q2,10,2.526374236535258,0,0
SO-2022-Q3,310.0,SO,2022,3,10806000,0,2022-Q3,11,2.8687766055894874,0,0
SO-2022-Q4,531.0,SO,2022,4,10806000,0,2022-Q4,12,4.9139367018323155,0,0
SO-2023-Q1,1098.0,SO,2023,1,10806000,0,2023-Q1,13,10.161021654636313,0,0
SO-2023-Q2,399.0,SO,2023,2,10806000,0,2023-Q2,14,3.6923931149361464,0,0
SO-2023-Q3,466.0,SO,2023,3,10806000,0,2023-Q3,15,4.312419026466778,0,0
SO-2023-Q4,1049.0,SO,2023,4,10806000,0,2023-Q4,16,9.707569868591523,0,0
SV-2020-Q1,2294.0,SV,2020,1,6401240,1,2020-Q1,1,35.836806618717624,0,0
SV-2020-Q2,4055.0,SV,2020,2,6401240,1,2020-Q2,2,63.34710149908455,0,0
SV-2020-Q3,3914.0,SV,2020,3,6401240,1,2020-Q3,3,61.144403271866075,0,0
SV-2020-Q4,4170.0,SV,2020,4,6401240,1,2020-Q4,4,65.14362842199323,0,0
SV-2021-Q1,3314.0,SV,2021,1,6401240,1,2021-Q1,5,51.77121932625554,0,0
SV-2021-Q2,4216.0,SV,2021,2,6401240,1,2021-Q2,6,65.8622391911567,0,0
SV-2021-Q3,4195.0,SV,2021,3,6401240,1,2021-Q3,7,65.53417775306035,0,0
SV-2021-Q4,4655.0,SV,2021,4,6401240,1,2021-Q4,8,72.7202854446951,0,0
SV-2022-Q1,3595.0,SV,2022,1,6401240,1,2022-Q1,9,56.160993807449806,0,0
SV-2022-Q2,5001.0,SV,2022,2,6401240,1,2022-Q2,10,78.12548818666383,0,0
SV-2022-Q3,4515.0,SV,2022,3,6401240,1,2022-Q3,11,70.53320919071929,0,0
SV-2022-Q4,5245.0,SV,2022,4,6401240,1,2022-Q4,12,81.93724965787878,1,1
SV-2023-Q1,4478.0,SV,2023,1,6401240,1,2023-Q1,13,69.95519618073999,1,1
SV-2023-Q2,6018.0,SV,2023,2,6401240,1,2023-Q2,14,94.0130349744737,1,1
SV-2023-Q3,5783.0,SV,2023,3,6401240,1,2023-Q3,15,90.3418712624429,1,1
SV-2023-Q4,6751.0,SV,2023,4,6401240,1,2023-Q4,16,105.46394136136124,1,1
SY-2020-Q1,180.0,SY,2020,1,22964324,0,2020-Q1,1,0.7838245097047054,0,0
SY-2020-Q2,472.0,SY,2020,2,22964324,0,2020-Q2,2,2.0553620476701164,0,0
SY-2020-Q3,642.0,SY,2020,3,22964324,0,2020-Q3,3,2.795640751280116,0,0
SY-2020-Q4,729.0,SY,2020,4,22964324,0,2020-Q4,4,3.174489264304057,0,0
SY-2021-Q1,579.0,SY,2021,1,22964324,0,2021-Q1,5,2.5213021728834693,0,0
SY-2021-Q2,944.0,SY,2021,2,22964324,0,2021-Q2,6,4.110724095340233,0,0
SY-2021-Q3,968.0,SY,2021,3,22964324,0,2021-Q3,7,4.215234029967527,0,0
SY-2021-Q4,956.0,SY,2021,4,22964324,0,2021-Q4,8,4.162979062653879,0,0
SY-2022-Q1,1039.0,SY,2022,1,22964324,0,2022-Q1,9,4.524409253239939,0,0
SY-2022-Q2,1894.0,SY,2022,2,22964324,0,2022-Q2,10,8.24757567433729,0,0
SY-2022-Q3,1895.0,SY,2022,3,22964324,0,2022-Q3,11,8.25193025494676,0,0
SY-2022-Q4,1707.0,SY,2022,4,22964324,0,2022-Q4,12,7.4332691003662905,0,0
SY-2023-Q1,1745.0,SY,2023,1,22964324,0,2023-Q1,13,7.598743163526172,0,0
SY-2023-Q2,2184.0,SY,2023,2,22964324,0,2023-Q2,14,9.510404051083759,0,0
SY-2023-Q3,2174.0,SY,2023,3,22964324,0,2023-Q3,15,9.466858244989053,0,0
SY-2023-Q4,2642.0,SY,2023,4,22964324,0,2023-Q4,16,11.504801970221287,0,0
TG-2020-Q1,0.0,TG,2020,1,6993000,1,2020-Q1,1,0.0,0,0
TG-2020-Q2,104.0,TG,2020,2,6993000,1,2020-Q2,2,1.4872014872014871,0,0
TG-2020-Q3,123.0,TG,2020,3,6993000,1,2020-Q3,3,1.7589017589017588,0,0
TG-2020-Q4,105.0,TG,2020,4,6993000,1,2020-Q4,4,1.5015015015015014,0,0
TG-2021-Q1,122.0,TG,2021,1,6993000,1,2021-Q1,5,1.7446017446017446,0,0
TG-2021-Q2,150.0,TG,2021,2,6993000,1,2021-Q2,6,2.145002145002145,0,0
TG-2021-Q3,173.0,TG,2021,3,6993000,1,2021-Q3,7,2.4739024739024735,0,0
TG-2021-Q4,182.0,TG,2021,4,6993000,1,2021-Q4,8,2.6026026026026026,0,0
TG-2022-Q1,351.0,TG,2022,1,6993000,1,2022-Q1,9,5.01930501930502,0,0
TG-2022-Q2,817.0,TG,2022,2,6993000,1,2022-Q2,10,11.683111683111683,0,0
TG-2022-Q3,859.0,TG,2022,3,6993000,1,2022-Q3,11,12.283712283712283,0,0
TG-2022-Q4,907.0,TG,2022,4,6993000,1,2022-Q4,12,12.970112970112968,1,1
TG-2023-Q1,1235.0,TG,2023,1,6993000,1,2023-Q1,13,17.660517660517662,1,1
TG-2023-Q2,1250.0,TG,2023,2,6993000,1,2023-Q2,14,17.875017875017875,1,1
TG-2023-Q3,1150.0,TG,2023,3,6993000,1,2023-Q3,15,16.445016445016446,1,1
TG-2023-Q4,1076.0,TG,2023,4,6993000,1,2023-Q4,16,15.386815386815387,1,1
TH-2020-Q1,21828.0,TH,2020,1,64871000,1,2020-Q1,1,33.648317429976416,0,0
TH-2020-Q2,22384.0,TH,2020,2,64871000,1,2020-Q2,2,34.50540303063002,0,0
TH-2020-Q3,21663.0,TH,2020,3,64871000,1,2020-Q3,3,33.39396648733641,0,0
TH-2020-Q4,25573.0,TH,2020,4,64871000,1,2020-Q4,4,39.42131306747237,0,0
TH-2021-Q1,26640.0,TH,2021,1,64871000,1,2021-Q1,5,41.06611582987776,0,0
TH-2021-Q2,27595.0,TH,2021,2,64871000,1,2021-Q2,6,42.53826825546084,0,0
TH-2021-Q3,26950.0,TH,2021,3,64871000,1,2021-Q3,7,41.54398729786808,0,0
TH-2021-Q4,30095.0,TH,2021,4,64871000,1,2021-Q4,8,46.392070416673086,0,0
TH-2022-Q1,29685.0,TH,2022,1,64871000,1,2022-Q1,9,45.76004686223428,0,0
TH-2022-Q2,31207.0,TH,2022,2,64871000,1,2022-Q2,10,48.1062416179803,0,0
TH-2022-Q3,31520.0,TH,2022,3,64871000,1,2022-Q3,11,48.58873764856408,0,0
TH-2022-Q4,39343.0,TH,2022,4,64871000,1,2022-Q4,12,60.64805537142945,1,1
TH-2023-Q1,41381.0,TH,2023,1,64871000,1,2023-Q1,13,63.78967489324968,1,1
TH-2023-Q2,39149.0,TH,2023,2,64871000,1,2023-Q2,14,60.34900032371939,1,1
TH-2023-Q3,40224.0,TH,2023,3,64871000,1,2023-Q3,15,62.006135253040654,1,1
TH-2023-Q4,46903.0,TH,2023,4,64871000,1,2023-Q4,16,72.3019531069353,1,1
TJ-2020-Q1,102.0,TJ,2020,1,8161000,0,2020-Q1,1,1.2498468324960177,0,0
TJ-2020-Q2,0.0,TJ,2020,2,8161000,0,2020-Q2,2,0.0,0,0
TJ-2020-Q3,136.0,TJ,2020,3,8161000,0,2020-Q3,3,1.6664624433280235,0,0
TJ-2020-Q4,152.0,TJ,2020,4,8161000,0,2020-Q4,4,1.8625168484254382,0,0
TJ-2021-Q1,269.0,TJ,2021,1,8161000,0,2021-Q1,5,3.2961646857002815,0,0
TJ-2021-Q2,183.0,TJ,2021,2,8161000,0,2021-Q2,6,2.2423722583016787,0,0
TJ-2021-Q3,197.0,TJ,2021,3,8161000,0,2021-Q3,7,2.4139198627619165,0,0
TJ-2021-Q4,173.0,TJ,2021,4,8161000,0,2021-Q4,8,2.119838255115795,0,0
TJ-2022-Q1,208.0,TJ,2022,1,8161000,0,2022-Q1,9,2.5487072662663888,0,0
TJ-2022-Q2,251.0,TJ,2022,2,8161000,0,2022-Q2,10,3.0756034799656904,0,0
TJ-2022-Q3,256.0,TJ,2022,3,8161000,0,2022-Q3,11,3.136870481558633,0,0
TJ-2022-Q4,468.0,TJ,2022,4,8161000,0,2022-Q4,12,5.734591349099375,0,0
TJ-2023-Q1,440.0,TJ,2023,1,8161000,0,2023-Q1,13,5.3914961401789,0,0
TJ-2023-Q2,578.0,TJ,2023,2,8161000,0,2023-Q2,14,7.0824653841441005,0,0
TJ-2023-Q3,780.0,TJ,2023,3,8161000,0,2023-Q3,15,9.557652248498957,0,0
TJ-2023-Q4,811.0,TJ,2023,4,8161000,0,2023-Q4,16,9.9375076583752,0,0
TM-2020-Q1,0.0,TM,2020,1,5838064,0,2020-Q1,1,0.0,0,0
TM-2020-Q2,0.0,TM,2020,2,5838064,0,2020-Q2,2,0.0,0,0
TM-2020-Q3,0.0,TM,2020,3,5838064,0,2020-Q3,3,0.0,0,0
TM-2020-Q4,0.0,TM,2020,4,5838064,0,2020-Q4,4,0.0,0,0
TM-2021-Q1,0.0,TM,2021,1,5838064,0,2021-Q1,5,0.0,0,0
TM-2021-Q2,0.0,TM,2021,2,5838064,0,2021-Q2,6,0.0,0,0
TM-2021-Q3,0.0,TM,2021,3,5838064,0,2021-Q3,7,0.0,0,0
TM-2021-Q4,0.0,TM,2021,4,5838064,0,2021-Q4,8,0.0,0,0
TM-2022-Q1,0.0,TM,2022,1,5838064,0,2022-Q1,9,0.0,0,0
TM-2022-Q2,103.0,TM,2022,2,5838064,0,2022-Q2,10,1.7642835022021,0,0
TM-2022-Q3,135.0,TM,2022,3,5838064,0,2022-Q3,11,2.312410415507607,0,0
TM-2022-Q4,140.0,TM,2022,4,5838064,0,2022-Q4,12,2.398055245711592,0,0
TM-2023-Q1,142.0,TM,2023,1,5838064,0,2023-Q1,13,2.432313177793186,0,0
TM-2023-Q2,200.0,TM,2023,2,5838064,0,2023-Q2,14,3.4257932081594173,0,0
TM-2023-Q3,174.0,TM,2023,3,5838064,0,2023-Q3,15,2.980440091098693,0,0
TM-2023-Q4,184.0,TM,2023,4,5838064,0,2023-Q4,16,3.1517297515066636,0,0
TN-2020-Q1,8780.0,TN,2020,1,10982754,1,2020-Q1,1,79.94351872035011,0,0
TN-2020-Q2,10949.0,TN,2020,2,10982754,1,2020-Q2,2,99.69266360696052,0,0
TN-2020-Q3,7836.0,TN,2020,3,10982754,1,2020-Q3,3,71.34822468025779,0,0
TN-2020-Q4,11509.0,TN,2020,4,10982754,1,2020-Q4,4,104.79156685108306,0,0
TN-2021-Q1,13389.0,TN,2021,1,10982754,1,2021-Q1,5,121.90931345635167,0,0
TN-2021-Q2,15348.0,TN,2021,2,10982754,1,2021-Q2,6,139.7463696264161,0,0
TN-2021-Q3,10851.0,TN,2021,3,10982754,1,2021-Q3,7,98.80035553923906,0,0
TN-2021-Q4,15447.0,TN,2021,4,10982754,1,2021-Q4,8,140.64778287850206,0,0
TN-2022-Q1,15915.0,TN,2022,1,10982754,1,2022-Q1,9,144.90900916109018,0,0
TN-2022-Q2,18878.0,TN,2022,2,10982754,1,2022-Q2,10,171.88767043311722,0,0
TN-2022-Q3,13389.0,TN,2022,3,10982754,1,2022-Q3,11,121.90931345635167,0,0
