,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_CI,python,Treatment
29348,PL,Go,2021-Q1,PL-Go,1674,programming,2021,5,1,38496000,4.348503740648379,0,0,0
29349,PL,Go,2021-Q2,PL-Go,1689,programming,2021,6,1,38496000,4.387468827930174,0,0,0
29350,PL,Go,2021-Q3,PL-Go,1626,programming,2021,7,1,38496000,4.223815461346634,0,0,0
29351,PL,Go,2021-Q4,PL-Go,1936,programming,2021,8,1,38496000,5.029093931837074,0,0,0
29352,PL,Go,2022-Q1,PL-Go,2130,programming,2022,9,1,38496000,5.533042394014963,0,0,0
29353,PL,Go,2022-Q2,PL-Go,2315,programming,2022,10,1,38496000,6.013611803823774,0,0,0
29354,PL,Go,2022-Q3,PL-Go,2359,programming,2022,11,1,38496000,6.127909393183708,0,0,0
29355,PL,Go,2022-Q4,PL-Go,2598,programming,2022,12,1,38496000,6.748753117206983,0,0,0
29356,PL,Go,2023-Q1,PL-Go,2686,programming,2023,13,1,38496000,6.977348295926849,1,0,0
29357,PL,Go,2023-Q2,PL-Go,2644,programming,2023,14,1,38496000,6.868246051537822,1,0,0
29358,PL,Go,2023-Q3,PL-Go,2644,programming,2023,15,1,38496000,6.868246051537822,1,0,0
29359,PL,Go,2023-Q4,PL-Go,3105,programming,2023,16,1,38496000,8.065773067331671,1,0,0
29360,PL,Perl,2020-Q1,PL-Perl,1039,programming,2020,1,1,38496000,2.6989817123857023,0,0,0
29361,PL,Perl,2020-Q2,PL-Perl,1117,programming,2020,2,1,38496000,2.9016001662510393,0,0,0
29362,PL,Perl,2020-Q3,PL-Perl,1026,programming,2020,3,1,38496000,2.6652119700748127,0,0,0
29363,PL,Perl,2020-Q4,PL-Perl,1034,programming,2020,4,1,38496000,2.685993349958437,0,0,0
29364,PL,Perl,2021-Q1,PL-Perl,1014,programming,2021,5,1,38496000,2.634039900249377,0,0,0
29365,PL,Perl,2021-Q2,PL-Perl,1023,programming,2021,6,1,38496000,2.6574189526184537,0,0,0
29366,PL,Perl,2021-Q3,PL-Perl,884,programming,2021,7,1,38496000,2.296342477140482,0,0,0
29367,PL,Perl,2021-Q4,PL-Perl,1033,programming,2021,8,1,38496000,2.6833956774729844,0,0,0
29368,PL,Perl,2022-Q1,PL-Perl,1082,programming,2022,9,1,38496000,2.810681629260183,0,0,0
29369,PL,Perl,2022-Q2,PL-Perl,1179,programming,2022,10,1,38496000,3.062655860349127,0,0,0
29370,PL,Perl,2022-Q3,PL-Perl,1084,programming,2022,11,1,38496000,2.815876974231089,0,0,0
29371,PL,Perl,2022-Q4,PL-Perl,1168,programming,2022,12,1,38496000,3.034081463009144,0,0,0
29372,PL,Perl,2023-Q1,PL-Perl,1223,programming,2023,13,1,38496000,3.1769534497090604,1,0,0
29373,PL,Perl,2023-Q2,PL-Perl,1171,programming,2023,14,1,38496000,3.041874480465503,1,0,0
29374,PL,Perl,2023-Q3,PL-Perl,1078,programming,2023,15,1,38496000,2.8002909393183706,1,0,0
29375,PL,Perl,2023-Q4,PL-Perl,1159,programming,2023,16,1,38496000,3.0107024106400666,1,0,0
29376,PL,R,2020-Q1,PL-R,834,programming,2020,1,1,38496000,2.1664588528678306,0,0,0
29377,PL,R,2020-Q2,PL-R,977,programming,2020,2,1,38496000,2.5379260182876147,0,0,0
29378,PL,R,2020-Q3,PL-R,633,programming,2020,3,1,38496000,1.6443266832917705,0,0,0
29379,PL,R,2020-Q4,PL-R,812,programming,2020,4,1,38496000,2.1093100581878637,0,0,0
29380,PL,R,2021-Q1,PL-R,953,programming,2021,5,1,38496000,2.4755818786367416,0,0,0
29381,PL,R,2021-Q2,PL-R,861,programming,2021,6,1,38496000,2.2365960099750626,0,0,0
29382,PL,R,2021-Q3,PL-R,512,programming,2021,7,1,38496000,1.3300083125519535,0,0,0
29383,PL,R,2021-Q4,PL-R,718,programming,2021,8,1,38496000,1.8651288445552783,0,0,0
29384,PL,R,2022-Q1,PL-R,906,programming,2022,9,1,38496000,2.353491271820449,0,0,0
29385,PL,R,2022-Q2,PL-R,951,programming,2022,10,1,38496000,2.4703865336658355,0,0,0
29386,PL,R,2022-Q3,PL-R,643,programming,2022,11,1,38496000,1.670303408146301,0,0,0
29387,PL,R,2022-Q4,PL-R,797,programming,2022,12,1,38496000,2.0703449709060684,0,0,0
29388,PL,R,2023-Q1,PL-R,1108,programming,2023,13,1,38496000,2.8782211138819616,1,0,0
29389,PL,R,2023-Q2,PL-R,1141,programming,2023,14,1,38496000,2.963944305901912,1,0,0
29390,PL,R,2023-Q3,PL-R,658,programming,2023,15,1,38496000,1.7092684954280966,1,0,0
29391,PL,R,2023-Q4,PL-R,805,programming,2023,16,1,38496000,2.0911263507896924,1,0,0
29392,PL,MATLAB,2020-Q1,PL-MATLAB,497,programming,2020,1,1,38496000,1.291043225270158,0,0,0
29393,PL,MATLAB,2020-Q2,PL-MATLAB,548,programming,2020,2,1,38496000,1.4235245220282629,0,0,0
29394,PL,MATLAB,2020-Q3,PL-MATLAB,281,programming,2020,3,1,38496000,0.7299459684123025,0,0,0
29395,PL,MATLAB,2020-Q4,PL-MATLAB,386,programming,2020,4,1,38496000,1.002701579384871,0,0,0
29396,PL,MATLAB,2021-Q1,PL-MATLAB,447,programming,2021,5,1,38496000,1.1611596009975063,0,0,0
29397,PL,MATLAB,2021-Q2,PL-MATLAB,455,programming,2021,6,1,38496000,1.1819409808811305,0,0,0
29398,PL,MATLAB,2021-Q3,PL-MATLAB,218,programming,2021,7,1,38496000,0.5662926018287614,0,0,0
29399,PL,MATLAB,2021-Q4,PL-MATLAB,362,programming,2021,8,1,38496000,0.9403574397339984,0,0,0
29400,PL,MATLAB,2022-Q1,PL-MATLAB,498,programming,2022,9,1,38496000,1.293640897755611,0,0,0
29401,PL,MATLAB,2022-Q2,PL-MATLAB,535,programming,2022,10,1,38496000,1.3897547797173733,0,0,0
29402,PL,MATLAB,2022-Q3,PL-MATLAB,305,programming,2022,11,1,38496000,0.7922901080631755,0,0,0
29403,PL,MATLAB,2022-Q4,PL-MATLAB,385,programming,2022,12,1,38496000,1.000103906899418,0,0,0
29404,PL,MATLAB,2023-Q1,PL-MATLAB,535,programming,2023,13,1,38496000,1.3897547797173733,1,0,0
29405,PL,MATLAB,2023-Q2,PL-MATLAB,556,programming,2023,14,1,38496000,1.444305901911887,1,0,0
29406,PL,MATLAB,2023-Q3,PL-MATLAB,326,programming,2023,15,1,38496000,0.8468412302576891,1,0,0
29407,PL,MATLAB,2023-Q4,PL-MATLAB,478,programming,2023,16,1,38496000,1.2416874480465503,1,0,0
29408,PL,Scala,2020-Q1,PL-Scala,651,programming,2020,1,1,38496000,1.6910847880299251,0,0,0
29409,PL,Scala,2020-Q2,PL-Scala,724,programming,2020,2,1,38496000,1.8807148794679969,0,0,0
29410,PL,Scala,2020-Q3,PL-Scala,542,programming,2020,3,1,38496000,1.4079384871155445,0,0,0
29411,PL,Scala,2020-Q4,PL-Scala,660,programming,2020,4,1,38496000,1.7144638403990025,0,0,0
29412,PL,Scala,2021-Q1,PL-Scala,646,programming,2021,5,1,38496000,1.67809642560266,0,0,0
29413,PL,Scala,2021-Q2,PL-Scala,766,programming,2021,6,1,38496000,1.9898171238570241,0,0,0
29414,PL,Scala,2021-Q3,PL-Scala,521,programming,2021,7,1,38496000,1.3533873649210306,0,0,0
29415,PL,Scala,2021-Q4,PL-Scala,626,programming,2021,8,1,38496000,1.6261429758935995,0,0,0
29416,PL,Scala,2022-Q1,PL-Scala,698,programming,2022,9,1,38496000,1.8131753948462177,0,0,0
29417,PL,Scala,2022-Q2,PL-Scala,762,programming,2022,10,1,38496000,1.9794264339152121,0,0,0
29418,PL,Scala,2022-Q3,PL-Scala,586,programming,2022,11,1,38496000,1.5222360764754779,0,0,0
29419,PL,Scala,2022-Q4,PL-Scala,674,programming,2022,12,1,38496000,1.750831255195345,0,0,0
29420,PL,Scala,2023-Q1,PL-Scala,666,programming,2023,13,1,38496000,1.7300498753117206,1,0,0
29421,PL,Scala,2023-Q2,PL-Scala,667,programming,2023,14,1,38496000,1.7326475477971737,1,0,0
29422,PL,Scala,2023-Q3,PL-Scala,502,programming,2023,15,1,38496000,1.3040315876974231,1,0,0
29423,PL,Scala,2023-Q4,PL-Scala,623,programming,2023,16,1,38496000,1.6183499584372403,1,0,0
29424,PL,Fortran,2020-Q1,PL-Fortran,238,programming,2020,1,1,38496000,0.6182460515378221,0,0,0
29425,PL,Fortran,2020-Q2,PL-Fortran,220,programming,2020,2,1,38496000,0.5714879467996675,0,0,0
29426,PL,Fortran,2020-Q3,PL-Fortran,176,programming,2020,3,1,38496000,0.45719035743973396,0,0,0
29427,PL,Fortran,2020-Q4,PL-Fortran,205,programming,2020,4,1,38496000,0.5325228595178719,0,0,0
29428,PL,Fortran,2021-Q1,PL-Fortran,242,programming,2021,5,1,38496000,0.6286367414796342,0,0,0
29429,PL,Fortran,2021-Q2,PL-Fortran,259,programming,2021,6,1,38496000,0.6727971737323358,0,0,0
29430,PL,Fortran,2021-Q3,PL-Fortran,160,programming,2021,7,1,38496000,0.41562759767248547,0,0,0
29431,PL,Fortran,2021-Q4,PL-Fortran,190,programming,2021,8,1,38496000,0.4935577722360765,0,0,0
29432,PL,Fortran,2022-Q1,PL-Fortran,176,programming,2022,9,1,38496000,0.45719035743973396,0,0,0
29433,PL,Fortran,2022-Q2,PL-Fortran,211,programming,2022,10,1,38496000,0.5481088944305902,0,0,0
29434,PL,Fortran,2022-Q3,PL-Fortran,170,programming,2022,11,1,38496000,0.4416043225270158,0,0,0
29435,PL,Fortran,2022-Q4,PL-Fortran,219,programming,2022,12,1,38496000,0.5688902743142145,0,0,0
29436,PL,Fortran,2023-Q1,PL-Fortran,263,programming,2023,13,1,38496000,0.683187863674148,1,0,0
29437,PL,Fortran,2023-Q2,PL-Fortran,245,programming,2023,14,1,38496000,0.6364297589359934,1,0,0
29438,PL,Fortran,2023-Q3,PL-Fortran,167,programming,2023,15,1,38496000,0.4338113050706567,1,0,0
29439,PL,Fortran,2023-Q4,PL-Fortran,185,programming,2023,16,1,38496000,0.48056940980881135,1,0,0
29440,PL,Julia,2020-Q1,PL-Julia,119,programming,2020,1,1,38496000,0.30912302576891104,0,0,0
29441,PL,Julia,2020-Q2,PL-Julia,146,programming,2020,2,1,38496000,0.379260182876143,0,0,0
29442,PL,Julia,2020-Q3,PL-Julia,0,,2020,3,1,38496000,0.0,0,0,0
29443,PL,Julia,2020-Q4,PL-Julia,121,programming,2020,4,1,38496000,0.3143183707398171,0,0,0
29444,PL,Julia,2021-Q1,PL-Julia,130,programming,2021,5,1,38496000,0.33769742310889445,0,0,0
29445,PL,Julia,2021-Q2,PL-Julia,145,programming,2021,6,1,38496000,0.37666251039068993,0,0,0
29446,PL,Julia,2021-Q3,PL-Julia,0,,2021,7,1,38496000,0.0,0,0,0
