git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc,developers,developers_pc,pushes_perdev
3112368,NG,2023,1,1,1,1,1,1,13,178517000,0.017434574858416846,730873,0.004094136692863985,4.258425198358675
2756933,ES,2023,1,1,1,1,1,1,13,46507760,0.05927898914073695,1370198,0.02946170703555708,2.012069058632402
2687088,HK,2023,1,0,1,1,0,0,13,7234800,0.37141151103002157,1470028,0.2031884779123127,1.8279162029566784
2658923,CN,2023,1,0,1,1,0,0,13,1367110000,0.0019449225007497567,8863326,0.006483257382361332,0.2999915607301367
2421667,PL,2023,1,1,1,1,1,1,13,38496000,0.06290697734829592,1109622,0.028824345386533667,2.1824251862345916
2194477,ID,2023,1,1,1,1,1,1,13,252164800,0.008702550871493563,2518881,0.00998902701725221,0.8712110655485511
2182199,UA,2023,1,1,1,1,1,1,13,42973696,0.050779877067124966,1071147,0.024925642886290254,2.0372544571380025
1980389,NL,2023,1,1,1,1,1,1,13,16881000,0.11731467330134471,1084341,0.06423440554469521,1.8263525957240387
1860071,IT,2023,1,1,1,1,1,1,13,60769102,0.03060882815085864,1009526,0.016612488366209526,1.8425191624584212
1853755,KE,2023,1,1,1,1,1,1,13,41800000,0.044348205741626796,254108,0.006079138755980862,7.295146158326381
1788091,VN,2023,1,0,1,1,0,0,13,89708900,0.019932147200556468,1313681,0.01464382017837695,1.3611302896213007
1586113,SG,2023,1,1,1,1,1,1,13,5469700,0.28998171746165236,850023,0.15540578093862553,1.8659648033053222
1542496,AU,2023,1,1,1,1,1,1,13,23696900,0.0650927336487051,1292102,0.05452620384944866,1.193788106511715
1541474,AR,2023,1,1,1,1,1,1,13,42669500,0.03612589788959327,801254,0.01877814363889898,1.9238269013321618
1523418,TR,2023,1,0,1,1,0,0,13,76667864,0.019870359242041752,1317401,0.01718322294723119,1.1563813903283815
1325338,EG,2023,1,0,1,1,0,0,13,87668100,0.015117676783231301,687838,0.007845932556996216,1.9268170702985297
1257381,SE,2023,1,1,1,1,1,1,13,9737521,0.1291274237046575,585385,0.060116430044156004,2.14795561895163
1190373,TW,2023,1,1,1,1,1,1,13,23424615,0.05081718525576621,907211,0.03872896096691451,1.3121236404761407
1178079,BD,2023,1,1,1,1,1,1,13,157486000,0.007480531602809139,711521,0.004517995250371462,1.6557192268394045
1177565,MX,2023,1,1,1,1,1,1,13,119713203,0.00983655077711019,1418639,0.011850313619960532,0.8300667047783121
1130470,CH,2023,1,1,1,1,1,1,13,8183800,0.13813509616559544,413957,0.05058249224076835,2.7308875076396824
1099902,CO,2023,1,1,1,1,1,1,13,47907800,0.02295872488404811,760170,0.01586735354159448,1.446915821460989
1023030,IL,2023,1,1,1,1,1,1,13,8268400,0.12372768613032752,511035,0.06180579072130037,2.0018785406087645
983370,ZA,2023,1,1,1,1,1,1,13,54002000,0.01820988111551424,469504,0.008694196511240324,2.094486947928026
969639,MA,2023,1,1,1,1,1,1,13,33465000,0.028974719856566564,387675,0.011584491259524876,2.5011646353259818
902479,PH,2023,1,1,1,1,1,1,13,100697400,0.008962287010389543,1186364,0.011781475986470356,0.7607100350314069
839263,PK,2023,1,1,1,1,1,1,13,188410000,0.00445445040072183,924871,0.004908821187835041,0.9074379021506783
756094,CZ,2023,1,1,1,1,1,1,13,10521600,0.071861123783455,311778,0.0296321852189781,2.425103759726472
748987,NO,2023,1,1,1,1,1,1,13,5156450,0.14525245081402904,291346,0.056501275102056644,2.5707818195547563
725897,PT,2023,1,1,1,1,1,1,13,10477800,0.06927952432762603,369878,0.035301112829028994,1.962530888563256
715892,BE,2023,1,1,1,1,1,1,13,11225469,0.0637739055713396,418586,0.03728895425215641,1.7102626461467894
709739,TH,2023,1,1,1,1,1,1,13,64871000,0.01094077476838649,764382,0.011783108014366975,0.9285134919451269
689827,FI,2023,1,1,1,1,1,1,13,5470437,0.12610089468172286,276673,0.050576032591180556,2.4932935270156467
654349,DK,2023,1,1,1,1,1,1,13,5655750,0.11569623834151085,317817,0.05619360827476462,2.058886088535226
644220,BY,2023,1,0,1,1,0,0,13,9475100,0.06799083914681639,281666,0.029726968580806534,2.287177011069849
633892,GH,2023,1,1,1,1,1,1,13,27043093,0.023440070261193865,130935,0.00484171688497318,4.841272387062283
629980,AT,2023,1,1,1,1,1,1,13,8527230,0.07387862177987459,299861,0.035165112234570896,2.1009067534624375
604537,ET,2023,1,0,1,1,0,0,13,87952991,0.006873410365316627,85868,0.0009762942570082693,7.040306051148274
597027,RO,2023,1,1,1,1,1,1,13,19942642,0.029937206915713575,444800,0.02230396554278014,1.3422369604316546
509976,BG,2023,1,1,1,1,1,1,13,7245677,0.07038348521470113,201316,0.027784291240142225,2.533211468537026
483457,IE,2023,1,1,1,1,1,1,13,6378000,0.07580072122922546,275288,0.04316211978676701,1.7561862485833017
432451,IR,2023,1,0,1,1,0,0,13,77966400,0.005546632908534958,488928,0.0062710090500523305,0.8844881045879966
429960,HU,2023,1,1,1,1,1,1,13,9879000,0.04352262374734285,276022,0.02794027735600769,1.5577019223105404
390135,MY,2023,1,1,1,1,1,1,13,30430500,0.012820525459653965,562878,0.018497165672598216,0.69310756504962
381164,PE,2023,1,1,1,1,1,1,13,30814175,0.012369761643788939,392486,0.012737189945860955,0.971153111193775
371272,LK,2023,1,1,1,1,1,1,13,20277597,0.018309467339744447,243299,0.011998413815996048,1.5259906534757643
356325,NZ,2023,1,1,1,1,1,1,13,4547900,0.0783493480507487,255673,0.056217814815629194,1.393674732959679
347756,GR,2023,1,1,1,1,1,1,13,10992589,0.03163549551429604,225160,0.020482890791241264,1.5444839225439688
340157,GE,2023,1,1,1,1,1,1,13,4490500,0.07575036187506959,103337,0.023012359425453734,3.291725132334014
335690,RS,2023,1,1,1,1,1,1,13,7186862,0.04670884177266796,194954,0.0271264426671891,1.7218933697179848
335473,CL,2023,1,1,1,1,1,1,13,17819054,0.01882664478147942,383817,0.021539695653877023,0.8740441408275298
329189,KZ,2023,1,1,1,1,1,1,13,17377800,0.01894307679913453,196682,0.011318003429663133,1.6737118800907047
310813,UZ,2023,1,0,1,1,0,0,13,30492800,0.010192996379473187,140105,0.0045946912057928425,2.2184290353663325
310397,NP,2023,1,1,1,1,1,1,13,27646053,0.011227533999157132,201873,0.007302055016678149,1.5375855116830879
263075,TN,2023,1,1,1,1,1,1,13,10982754,0.023953463766920393,208372,0.018972654764005458,1.2625256752346765
245397,AE,2023,1,1,1,1,1,1,13,9446000,0.025978932881643022,264766,0.028029430446749947,0.9268448365726717
245360,RW,2023,1,1,1,1,1,1,13,10996891,0.022311760660353914,26313,0.002392767192109115,9.324668414851974
212244,LT,2023,1,1,1,1,1,1,13,2927310,0.07250479108806379,118765,0.040571377817860084,1.7870921567801963
208737,EC,2023,1,1,1,1,1,1,13,15888900,0.013137284519381455,180536,0.011362397648672973,1.156207072273674
199688,SK,2023,1,1,1,1,1,1,13,5415949,0.036870361962418774,113578,0.02097102465329714,1.7581573896353166
197945,AM,2023,1,1,1,1,1,1,13,3009800,0.06576682836068842,81482,0.027072230713004186,2.429309540757468
195515,HR,2023,1,1,1,1,1,1,13,4267558,0.04581425724032339,113587,0.02661639279419284,1.7212797239120674
179655,UY,2023,1,1,1,1,1,1,13,3404189,0.05277468436681982,81919,0.024064175050210197,2.193080970226687
179233,SA,2023,1,1,1,1,1,1,13,30770375,0.005824855888171659,426067,0.01384666257723541,0.4206685802937097
178382,VE,2023,1,0,1,1,0,0,13,30206307,0.005905455440150297,156172,0.005170178532582616,1.1422149937248673
157254,UG,2023,1,1,1,1,1,1,13,34856813,0.004511427938061922,52672,0.0015110962668904927,2.9855331105710814
155656,EE,2023,1,1,1,1,1,1,13,1315819,0.11829590543988193,79333,0.06029172705364492,1.9620586641120341
147497,KG,2023,1,1,1,1,1,1,13,5776570,0.025533664441009112,53864,0.00932456457724913,2.738322441705035
137747,LV,2023,1,1,1,1,1,1,13,1991800,0.06915704387990762,85233,0.04279194698262878,1.6161228632102589
135604,AZ,2023,1,1,1,1,1,1,13,9552500,0.014195655587542528,83478,0.008738864171682806,1.6244279930041448
129339,DZ,2023,1,1,1,1,1,1,13,38700000,0.003342093023255814,238157,0.006153927648578811,0.5430829242894393
122366,CR,2023,1,1,1,1,1,1,13,4713168,0.025962579734055736,118795,0.025204915250209625,1.0300601877183384
121568,SI,2023,1,1,1,1,1,1,13,2064966,0.05887167149483333,68774,0.03330514884990843,1.7676447494692762
105833,CM,2023,1,0,1,1,0,0,13,20386799,0.005191251456395877,50882,0.0024958307579331113,2.0799693408277977
98649,GT,2023,1,1,1,1,1,1,13,15806675,0.006240970982195813,89310,0.005650144638262,1.1045683574067853
97631,CY,2023,1,1,1,1,1,1,13,858000,0.1137890442890443,41519,0.04839044289044289,2.351477636744623
94234,MD,2023,1,1,1,1,1,1,13,3557600,0.026488081852934563,63551,0.017863447267821003,1.482809082469198
92351,DO,2023,1,1,1,1,1,1,13,10378267,0.008898499142486891,92849,0.008946484032449733,0.994636452735086
90494,JO,2023,1,1,1,1,1,1,13,6666960,0.013573502765878301,99483,0.014921793441088592,0.9096428535528683
90299,MM,2023,1,1,1,1,1,1,13,54688774,0.0016511432492525796,110984,0.0020293744379788073,0.8136217833201183
85236,LB,2023,1,1,1,1,1,1,13,4104000,0.020769005847953215,79421,0.0193520955165692,1.0732174110122008
82267,BO,2023,1,1,1,1,1,1,13,10027254,0.008204339892058184,89616,0.008937242439455508,0.9179945545438315
74232,PS,2023,1,1,1,1,1,1,13,5483450,0.013537462728756531,61158,0.011153197348384684,1.2137741587363877
73974,BA,2023,1,1,1,1,1,1,13,3791622,0.019509856204020338,59368,0.01565767895639386,1.2460247945020886
72971,KH,2023,1,0,1,1,0,0,13,15184116,0.004805745688454962,77894,0.005129966077709101,0.9367987264744396
69415,IQ,2023,1,1,1,1,1,1,13,36004552,0.0019279506657935918,181131,0.005030780552414594,0.38323092126692837
62432,MK,2023,1,1,1,1,1,1,13,2058539,0.03032830565755616,48678,0.023646867997157206,1.2825506388923127
61690,ZW,2023,1,0,1,1,0,0,13,13061239,0.0047231353778917915,32544,0.0024916472319356535,1.8955875122910522
59006,MG,2023,1,1,1,1,1,1,13,21842167,0.00270147188234574,27740,0.0012700205066649294,2.1271088680605623
55899,SV,2023,1,1,1,1,1,1,13,6401240,0.008732526822928058,60894,0.009512844386400135,0.9179722140112326
52875,SN,2023,1,1,1,1,1,1,13,13508715,0.003914139871927123,35984,0.0026637618752042664,1.4694030680302357
51012,TZ,2023,1,1,1,1,1,1,13,47421786,0.0010757081144096934,42327,0.0008925644428491158,1.2051881777588773
50203,LU,2023,1,1,1,1,1,1,13,549700,0.09132799708932145,32377,0.05889939967254866,1.550576026191432
46555,PR,2023,1,0,1,1,0,0,13,3615086,0.012877978559846156,38743,0.010717034117583926,1.201636424644452
45916,ME,2023,1,1,1,1,1,1,13,602445,0.076216086115745,15603,0.02589945970171551,2.9427674165224635
42643,IS,2023,1,1,1,1,1,1,13,328170,0.1299417984581162,25991,0.07919980497912667,1.6406833134546575
42047,CI,2023,1,1,1,1,1,1,13,23821000,0.0017651232106124849,41200,0.0017295663490197724,1.0205582524271846
41446,AL,2023,1,1,1,1,1,1,13,2895947,0.014311726008797813,58221,0.02010430439507353,0.7118737225399769
41020,HN,2023,1,1,1,1,1,1,13,8725111,0.004701372853594642,44012,0.005044291127069902,0.9320185403980733
40622,MW,2023,1,1,1,1,1,1,13,15805239,0.002570160438573564,10958,0.0006933144130246939,3.7070633327249496
39611,ZM,2023,1,1,1,1,1,1,13,15023315,0.0026366351234730816,20975,0.0013961632302857258,1.8884862932061979
39229,SD,2023,1,0,1,1,0,0,13,37289406,0.0010520146124076099,30819,0.0008264813872336824,1.2728836107595964
38673,PY,2023,1,1,1,1,1,1,13,6893727,0.005609882723815434,36625,0.00531280104361545,1.0559180887372013
38583,MN,2023,1,1,1,1,1,1,13,2987733,0.012913804546791832,37356,0.012503125279266922,1.0328461291358817
36640,BJ,2023,1,1,1,1,1,1,13,9988068,0.003668377107564746,23839,0.002386747867555567,1.5369772221989177
31414,CU,2023,1,0,1,1,0,0,13,11210064,0.002802303358838986,31757,0.002832900864794349,0.9891992316654595
30762,PA,2023,1,1,1,1,1,1,13,3713312,0.00828424867072845,42862,0.01154279521893124,0.7176986608184406
30026,NI,2023,1,1,1,1,1,1,13,6134270,0.004894795957791229,29185,0.0047576973299186375,1.028816172691451
29914,MT,2023,1,1,1,1,1,1,13,416055,0.0718991479491894,24084,0.05788657749576378,1.2420694236837735
28788,MZ,2023,1,1,1,1,1,1,13,25041922,0.0011495922717114125,15224,0.0006079405566393825,1.8909616395165527
26411,SY,2023,1,0,1,1,0,0,13,22964324,0.0011500882847672764,34639,0.0015083831773145162,0.7624642743728167
24936,AF,2023,1,0,1,1,0,0,13,26023100,0.0009582255765070264,19894,0.0007644746398392198,1.2534432492208707
24769,YE,2023,1,0,1,1,0,0,13,25956000,0.0009542687625211897,44363,0.0017091616581907845,0.5583256317201272
23853,CD,2023,1,0,1,1,0,0,13,69360000,0.00034390138408304496,17766,0.00025614186851211074,1.3426207362377576
23207,AO,2023,1,1,1,1,1,1,13,24383301,0.0009517579264595881,22138,0.0009079164465877692,1.048288011563827
21900,JM,2023,1,1,1,1,1,1,13,2717991,0.008057421823692573,29349,0.010798049000162253,0.7461923745272412
21498,SO,2023,1,0,1,1,0,0,13,10806000,0.001989450305385897,20479,0.0018951508421247455,1.049758288978954
21061,MU,2023,1,1,1,1,1,1,13,1261208,0.01669906946356192,24546,0.019462293293413934,0.8580216735924386
21046,QA,2023,1,1,1,1,1,1,13,2269672,0.009272705483435492,45922,0.020232879464521746,0.45829885457950437
20965,TG,2023,1,1,1,1,1,1,13,6993000,0.002997997997997998,14875,0.0021271271271271273,1.4094117647058824
20507,BH,2023,1,0,1,1,0,0,13,1316500,0.01557690846942651,26988,0.020499810102544626,0.759856232399585
18785,KW,2023,1,1,1,1,1,1,13,3268431,0.005747406018361716,53431,0.016347599199738345,0.3515749284123449
18456,OM,2023,1,1,1,1,1,1,13,4089076,0.004513489110987421,36836,0.009008392115969476,0.5010315995222065
17106,RE,2023,1,0,1,1,0,0,13,840974,0.02034070018811521,12283,0.014605683409950842,1.3926565171375072
14740,TJ,2023,1,0,1,1,0,0,13,8161000,0.0018061512069599314,8937,0.001095086386472246,1.6493230390511358
13081,TT,2023,1,1,1,1,1,1,13,1328019,0.009850009676066382,22297,0.016789669424910336,0.5866708525810648
12782,MO,2023,1,0,1,1,0,0,13,631000,0.020256735340729002,18327,0.029044374009508718,0.697440934140885
11962,BW,2023,1,1,1,1,1,1,13,2024904,0.005907440550268062,11108,0.00548569216120863,1.0768815268275116
10006,SL,2023,1,1,1,1,1,1,13,6205000,0.0016125705076551167,5887,0.0009487510072522159,1.6996772549685748
8797,LY,2023,1,0,1,1,0,0,13,6253000,0.0014068447145370222,25817,0.004128738205661283,0.34074447069760233
8764,BF,2023,1,1,1,1,1,1,13,17322796,0.0005059229468499197,9991,0.0005767544685049688,0.8771894705234711
7632,HT,2023,1,1,1,1,1,1,13,10745665,0.000710239896739755,10464,0.0009737880345236893,0.7293577981651376
7178,LA,2023,1,0,1,1,0,0,13,6693300,0.0010724156992813708,15529,0.0023200812753051557,0.46223195311996906
6361,MV,2023,1,1,1,1,1,1,13,341256,0.018639965304639333,10664,0.031249267412148066,0.5964928732183046
5493,NC,2023,1,0,1,1,0,0,13,268767,0.020437776959224906,2913,0.010838384176628827,1.885684860968074
4114,BN,2023,1,1,1,1,1,1,13,393372,0.010458293930427178,9012,0.022909612275403436,0.4565024411895251
4006,CV,2023,1,1,1,1,1,1,13,518467,0.007726624838224998,3393,0.006544293079405247,1.1806660772178013
3835,BB,2023,1,1,1,1,1,1,13,285000,0.013456140350877194,6223,0.021835087719298246,0.6162622529326691
25765719,US,2023,2,1,1,1,1,1,14,319259000,0.08070475382056574,19338656,0.060573565662988355,1.3323427956937648
13916703,IN,2023,2,1,1,1,1,1,14,1263930000,0.011010659609313807,12258702,0.009698877311243503,1.1352509425549295
7339612,BR,2023,2,1,1,1,1,1,14,203586000,0.03605165384653169,4024727,0.01976917371528494,1.8236297766283278
6102494,KR,2023,2,1,1,1,1,1,14,50423955,0.12102370787852718,1824580,0.036184785584550044,3.3446020454022296
5508947,DE,2023,2,1,1,1,1,1,14,80783000,0.0681943849572311,2834959,0.035093509773095825,1.9432192846527938
5255760,GB,2023,2,1,1,1,1,1,14,64105654,0.08198590408265705,3278228,0.05113789183088281,1.6032319899653105
5097607,RU,2023,2,0,1,1,0,0,14,146233000,0.034859484521277684,2926677,0.020013793056286883,1.741773007407377
4597916,FR,2023,2,1,1,1,1,1,14,66078000,0.06958315929658888,2271129,0.034370425860346866,2.0245067541297743
3922973,CA,2023,2,1,1,1,1,1,14,35540419,0.11038060637383032,2370776,0.06670647298783956,1.6547210702318567
3778386,JP,2023,2,1,1,1,1,1,14,127080000,0.029732341831916902,2697353,0.021225629524708845,1.400775501018962
2759771,ES,2023,2,1,1,1,1,1,14,46507760,0.059340011215332666,1453100,0.031244248271686273,1.8992299222352214
2685318,HK,2023,2,0,1,1,0,0,14,7234800,0.3711668601758169,1561463,0.2158266987338973,1.7197448802821456
2669001,CN,2023,2,0,1,1,0,0,14,1367110000,0.0019522942557658126,9032875,0.006607277395381498,0.2954763571952451
2514210,PL,2023,2,1,1,1,1,1,14,38496000,0.06531094139650873,1171106,0.03042149833748961,2.1468680034087435
2484365,ID,2023,2,1,1,1,1,1,14,252164800,0.00985214827763431,2712048,0.01075506176912876,0.9160475773290149
2319147,VN,2023,2,0,1,1,0,0,14,89708900,0.025851916587986253,1430601,0.015947146827126404,1.6210998035091546
2262652,NG,2023,2,1,1,1,1,1,14,178517000,0.012674714452965264,796375,0.004461059731006011,2.8411891382828443
2253838,UA,2023,2,1,1,1,1,1,14,42973696,0.05244692008804642,1122708,0.02612546986882394,2.0075015052889977
2126697,NL,2023,2,1,1,1,1,1,14,16881000,0.12598169539719212,1152279,0.06825893015816599,1.8456441538898132
2016655,AR,2023,2,1,1,1,1,1,14,42669500,0.04726221305616424,870966,0.020411910146591827,2.3154233345503727
1839109,IT,2023,2,1,1,1,1,1,14,60769102,0.03026388311612701,1065048,0.01752614346679008,1.7267850838647647
1683157,AU,2023,2,1,1,1,1,1,14,23696900,0.07102857335769658,1366384,0.057660875473163155,1.2318330718158292
1588070,SG,2023,2,1,1,1,1,1,14,5469700,0.2903395067371154,943281,0.17245571055085288,1.683559829997636
1473389,TR,2023,2,0,1,1,0,0,14,76667864,0.019217817259132196,1396972,0.018221089347161153,1.0547018837886515
1424822,KE,2023,2,1,1,1,1,1,14,41800000,0.03408665071770335,276380,0.0066119617224880385,5.155300672986468
1388166,TW,2023,2,1,1,1,1,1,14,23424615,0.059260995324789754,987536,0.04215804614077969,1.4056864762398535
1338149,CO,2023,2,1,1,1,1,1,14,47907800,0.027931756415448008,817838,0.017071082370720424,1.6362030133107046
1333930,EG,2023,2,0,1,1,0,0,14,87668100,0.015215682785414535,737955,0.008417600016425587,1.8076034446544844
1333712,MX,2023,2,1,1,1,1,1,14,119713203,0.01114089312270761,1504115,0.012564320077543994,0.8867087955375752
1206131,CH,2023,2,1,1,1,1,1,14,8183800,0.1473803123243481,435394,0.05320193553117134,2.77020583655264
1155814,SE,2023,2,1,1,1,1,1,14,9737521,0.11869694555729328,610668,0.06271288144076917,1.8927043827415224
1083550,BD,2023,2,1,1,1,1,1,14,157486000,0.006880294121382218,805826,0.005116810383145169,1.344645121899765
1068939,IL,2023,2,1,1,1,1,1,14,8268400,0.129280029993711,537831,0.06504656281747376,1.9874997908264864
1026359,MA,2023,2,1,1,1,1,1,14,33465000,0.030669624981323772,421084,0.012582817869415808,2.4374210371327334
1022001,PH,2023,2,1,1,1,1,1,14,100697400,0.0101492292750359,1271474,0.012626681523058193,0.8037922914664397
895306,PK,2023,2,1,1,1,1,1,14,188410000,0.004751902765246006,1004140,0.0053295472639456505,0.8916147150795706
847118,ZA,2023,2,1,1,1,1,1,14,54002000,0.015686789378171178,509385,0.009432706196066813,1.663021094064411
764425,PT,2023,2,1,1,1,1,1,14,10477800,0.07295663211742923,391499,0.037364618526789975,1.9525592657963367
754422,BE,2023,2,1,1,1,1,1,14,11225469,0.06720627886460691,437457,0.038970042142559926,1.7245626427283138
746438,CZ,2023,2,1,1,1,1,1,14,10521600,0.07094339263990268,328542,0.03122547901459854,2.2719713156917534
728027,DK,2023,2,1,1,1,1,1,14,5655750,0.1287233346594174,330524,0.05844034831808337,2.2026448911425494
703801,NO,2023,2,1,1,1,1,1,14,5156450,0.1364894452578809,303269,0.05881352480873469,2.320715272579789
638842,RO,2023,2,1,1,1,1,1,14,19942642,0.032033970223203125,465336,0.02333371877206641,1.3728617601045265
636924,TH,2023,2,1,1,1,1,1,14,64871000,0.009818316350911809,803463,0.012385549783416319,0.7927234981573513
624914,FI,2023,2,1,1,1,1,1,14,5470437,0.11423474943592257,291618,0.053307989837009365,2.1429198471973607
609937,AT,2023,2,1,1,1,1,1,14,8527230,0.07152815158029044,316584,0.03712624146410968,1.9266197912718268
583992,BY,2023,2,0,1,1,0,0,14,9475100,0.06163438908296482,290484,0.03065761838925183,2.010410211922171
514715,PE,2023,2,1,1,1,1,1,14,30814175,0.016703838412029527,425595,0.01381166297653596,1.2094009563082273
513525,GH,2023,2,1,1,1,1,1,14,27043093,0.018989137078365997,143402,0.005302721844723901,3.581017001157585
505674,CL,2023,2,1,1,1,1,1,14,17819054,0.028378274177742545,413753,0.02321969505227382,1.2221639480559658
502595,IR,2023,2,0,1,1,0,0,14,77966400,0.006446302509799093,524447,0.006726577089618092,0.9583332538845679
471864,IE,2023,2,1,1,1,1,1,14,6378000,0.07398306679209783,288412,0.045219818124804016,1.6360761688140577
462232,BG,2023,2,1,1,1,1,1,14,7245677,0.06379417685883597,211762,0.02922597846964473,2.182790113429227
444903,LK,2023,2,1,1,1,1,1,14,20277597,0.021940617519916192,262954,0.01296771012857194,1.6919423169071397
440718,MY,2023,2,1,1,1,1,1,14,30430500,0.014482772218662197,603511,0.019832437850183203,0.7302567807380479
436919,HU,2023,2,1,1,1,1,1,14,9879000,0.044227047271991095,287709,0.029123291831157,1.5186142943043144
408861,NZ,2023,2,1,1,1,1,1,14,4547900,0.08990105323336045,269741,0.059311110622485105,1.5157540010602764
352148,NP,2023,2,1,1,1,1,1,14,27646053,0.01273773149461878,218220,0.007893350996614236,1.6137292640454588
340491,GR,2023,2,1,1,1,1,1,14,10992589,0.030974595702613825,235213,0.021397416022740413,1.4475858052063448
330865,RS,2023,2,1,1,1,1,1,14,7186862,0.046037477831075646,205208,0.028553212793010357,1.612339674866477
325435,KZ,2023,2,1,1,1,1,1,14,17377800,0.01872705405747563,213149,0.012265591731979882,1.5267958095041496
319058,GE,2023,2,1,1,1,1,1,14,4490500,0.07105177597149538,110827,0.024680325130831755,2.8788833046098876
298271,UZ,2023,2,0,1,1,0,0,14,30492800,0.009781686168538146,154003,0.005050470930842691,1.9367869457088498
274835,TN,2023,2,1,1,1,1,1,14,10982754,0.02502423344818613,220399,0.02006773528752442,1.2469884164628695
257445,ET,2023,2,0,1,1,0,0,14,87952991,0.002927074987137163,83920,0.0009541460619571198,3.0677430886558628
250229,AE,2023,2,1,1,1,1,1,14,9446000,0.026490472157526996,287270,0.030411814524666524,0.8710585859992341
215119,EC,2023,2,1,1,1,1,1,14,15888900,0.013538948574161836,195414,0.012298774616241527,1.1008371969255017
199768,LT,2023,2,1,1,1,1,1,14,2927310,0.06824285777727675,125343,0.0428184920626787,1.5937706932178104
196163,SK,2023,2,1,1,1,1,1,14,5415949,0.03621950649830713,119251,0.022018486510858946,1.6449589521261876
195494,RW,2023,2,1,1,1,1,1,14,10996891,0.017777206303126947,29619,0.0026933976157443047,6.600290354164557
194109,UY,2023,2,1,1,1,1,1,14,3404189,0.05702062958314007,87926,0.025828765676641337,2.2076405158883605
193192,HR,2023,2,1,1,1,1,1,14,4267558,0.04526991783122807,119237,0.027940334964398843,1.6202353296376124
190509,AM,2023,2,1,1,1,1,1,14,3009800,0.06329623230779453,86107,0.028608877666290118,2.212468208159615
179985,VE,2023,2,0,1,1,0,0,14,30206307,0.005958523827490729,167204,0.005535400272532488,1.0764395588622282
168766,SA,2023,2,1,1,1,1,1,14,30770375,0.005484691038052022,452266,0.014698098414465212,0.37315650524249006
165661,CR,2023,2,1,1,1,1,1,14,4713168,0.035148545521823116,127197,0.02698758032813598,1.3023970691132654
151041,KG,2023,2,1,1,1,1,1,14,5776570,0.026147177304178777,58073,0.010053197658818295,2.600881648959069
150880,AZ,2023,2,1,1,1,1,1,14,9552500,0.015794818110442293,89643,0.009384244962051818,1.6831208237118347
149019,EE,2023,2,1,1,1,1,1,14,1315819,0.1132518986273948,83321,0.06332253904222389,1.7884926969191441
131621,LV,2023,2,1,1,1,1,1,14,1991800,0.0660814338789035,90206,0.045288683602771364,1.459115801609649
129382,SI,2023,2,1,1,1,1,1,14,2064966,0.06265575316978585,72020,0.034877087564637865,1.7964732018883642
125089,DZ,2023,2,1,1,1,1,1,14,38700000,0.0032322739018087856,256873,0.006637545219638243,0.48696826836607976
125027,UG,2023,2,1,1,1,1,1,14,34856813,0.003586874106935709,56274,0.001614433310354564,2.2217542737320963
122195,GT,2023,2,1,1,1,1,1,14,15806675,0.007730594827817994,95788,0.006059971499382381,1.2756817137846077
119187,BO,2023,2,1,1,1,1,1,14,10027254,0.01188630506417809,98155,0.009788821545759187,1.2142733431817023
111949,JO,2023,2,1,1,1,1,1,14,6666960,0.01679161116910856,107162,0.016073592761918474,1.0446706855041898
99710,DO,2023,2,1,1,1,1,1,14,10378267,0.009607577064648655,99701,0.009606709867842097,1.000090269907022
99621,MM,2023,2,1,1,1,1,1,14,54688774,0.001821598706893667,117984,0.0021573714561602714,0.8443602522375916
98639,MD,2023,2,1,1,1,1,1,14,3557600,0.027726276141218798,68424,0.019233190915223745,1.441584824038349
98064,CY,2023,2,1,1,1,1,1,14,858000,0.11429370629370629,45295,0.05279137529137529,2.165007175184899
95666,CM,2023,2,0,1,1,0,0,14,20386799,0.004692546387493201,54817,0.002688847817649058,1.7451885364029407
91168,LB,2023,2,1,1,1,1,1,14,4104000,0.022214424951267058,85077,0.020730263157894738,1.071593967817389
88000,PS,2023,2,1,1,1,1,1,14,5483450,0.016048290765849967,65493,0.011943758035543317,1.3436550471042707
81724,SV,2023,2,1,1,1,1,1,14,6401240,0.01276690141285126,65445,0.010223800388674695,1.2487432194972878
78072,BA,2023,2,1,1,1,1,1,14,3791622,0.02059066014491951,62183,0.01640010528475676,1.2555199974269495
69716,KH,2023,2,0,1,1,0,0,14,15184116,0.00459137693626682,84574,0.005569899492337914,0.8243195308250763
68903,IQ,2023,2,1,1,1,1,1,14,36004552,0.0019137302416649983,193560,0.005375986902989378,0.35597747468485225
61744,MK,2023,2,1,1,1,1,1,14,2058539,0.02999408804011,51170,0.02485743529755812,1.2066445182724252
53925,MG,2023,2,1,1,1,1,1,14,21842167,0.002468848443471749,30105,0.00137829730905363,1.791230692575984
52663,ME,2023,2,1,1,1,1,1,14,602445,0.08741544871316054,17482,0.029018416618944467,3.0124127674179157
51206,LU,2023,2,1,1,1,1,1,14,549700,0.09315262870656722,35012,0.06369292341277061,1.46252713355421
51004,AL,2023,2,1,1,1,1,1,14,2895947,0.017612200775773867,60525,0.02089989906583235,0.8426931020239571
49685,TZ,2023,2,1,1,1,1,1,14,47421786,0.0010477251953353254,45353,0.0009563747767745398,1.0955173858399665
47215,IS,2023,2,1,1,1,1,1,14,328170,0.1438736020964744,27107,0.08260048145778102,1.741801010809016
